Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Jayden Struble,Canadiens,2024-10-26,Home,16:47,0,0,0,3,2,0,1,1,0/0
Arber Xhekaj,Canadiens,2024-10-26,Home,20:34,0,0,0,0,0,0,0,2,0/0
Josh Anderson,Canadiens,2024-10-27,Away,15:33,0,1,-1,0,0,0,0,1,0/0
Joel Armia,Canadiens,2024-10-27,Away,15:55,0,0,0,0,2,0,0,1,0/0
Cole Caufield,Canadiens,2024-10-27,Away,16:22,1,0,0,4,0,0,0,0,0/0
Kirby Dach,Canadiens,2024-10-27,Away,16:20,0,1,0,1,0,0,0,1,0/2
Christian Dvorak,Canadiens,2024-10-27,Away,14:21,0,0,0,1,0,0,2,1,8/14
Jake Evans,Canadiens,2024-10-27,Away,17:07,1,0,0,2,0,0,0,0,6/19
Brendan Gallagher,Canadiens,2024-10-27,Away,14:57,1,1,0,1,1,0,1,1,0/0
Emil Heineman,Canadiens,2024-10-27,Away,10:47,0,0,0,2,2,0,1,1,0/0
Oliver Kapanen,Canadiens,2024-10-27,Away,10:52,0,0,0,2,1,2,0,1,0/2
Alex Newhook,Canadiens,2024-10-27,Away,13:47,0,0,0,0,0,0,1,0,3/6
Michael Pezzetta,Canadiens,2024-10-27,Away,10:45,0,0,1,1,1,0,0,0,0/1
Nick Suzuki,Canadiens,2024-10-27,Away,18:57,1,1,0,5,3,2,1,1,5/14
Lane Hutson,Canadiens,2024-10-27,Away,21:42,0,0,0,1,2,0,0,2,0/0
Logan Mailloux,Canadiens,2024-10-27,Away,13:31,0,1,-1,0,0,0,0,0,0/0
Mike Matheson,Canadiens,2024-10-27,Away,24:58,0,1,1,2,8,0,2,0,0/0
David Savard,Canadiens,2024-10-27,Away,22:15,0,1,0,0,4,0,0,1,0/0
Jayden Struble,Canadiens,2024-10-27,Away,18:55,0,1,1,2,0,0,1,0,0/0
Arber Xhekaj,Canadiens,2024-10-27,Away,16:56,0,0,-1,0,0,2,0,3,0/0
Josh Anderson,Canadiens,2024-10-29,Home,14:24,1,0,0,2,0,2,0,0,0/0
Joel Armia,Canadiens,2024-10-29,Home,16:02,0,0,-1,1,1,0,1,0,0/0
Cole Caufield,Canadiens,2024-10-29,Home,17:42,1,0,0,4,0,0,0,0,0/1
Kirby Dach,Canadiens,2024-10-29,Home,15:03,0,0,-3,1,2,2,0,0,2/5
Christian Dvorak,Canadiens,2024-10-29,Home,10:47,0,0,-1,0,1,0,0,1,5/7
Jake Evans,Canadiens,2024-10-29,Home,15:45,0,0,0,1,0,2,0,1,11/20
Brendan Gallagher,Canadiens,2024-10-29,Home,14:08,0,0,0,2,2,0,0,0,0/0
Emil Heineman,Canadiens,2024-10-29,Home,11:03,0,0,-1,1,0,0,0,1,0/0
Oliver Kapanen,Canadiens,2024-10-29,Home,12:05,0,0,-1,1,0,0,0,0,3/6
Alex Newhook,Canadiens,2024-10-29,Home,14:56,0,0,-1,3,2,2,0,0,1/5
Juraj Slafkovsky,Canadiens,2024-10-29,Home,17:10,0,1,0,2,1,0,0,0,0/0
Nick Suzuki,Canadiens,2024-10-29,Home,19:33,0,0,0,4,0,0,0,1,7/20
Lane Hutson,Canadiens,2024-10-29,Home,23:27,0,0,-2,1,0,0,0,2,0/0
Logan Mailloux,Canadiens,2024-10-29,Home,18:58,0,1,-2,2,2,4,0,1,0/0
Mike Matheson,Canadiens,2024-10-29,Home,21:14,0,1,0,4,1,0,1,1,0/0
David Savard,Canadiens,2024-10-29,Home,15:47,0,0,-1,1,0,0,0,0,0/0
Jayden Struble,Canadiens,2024-10-29,Home,15:28,0,1,0,0,2,12,0,1,0/0
Arber Xhekaj,Canadiens,2024-10-29,Home,17:15,0,0,-1,0,2,2,0,2,0/0
Josh Anderson,Canadiens,2024-10-31,Away,10:49,0,0,-3,1,1,9,0,1,3/3
Joel Armia,Canadiens,2024-10-31,Away,13:25,0,0,-1,1,1,0,0,1,0/0
Cole Caufield,Canadiens,2024-10-31,Away,21:31,1,0,0,2,0,0,0,4,0/0
Kirby Dach,Canadiens,2024-10-31,Away,18:39,0,0,0,0,1,0,0,1,2/2
Christian Dvorak,Canadiens,2024-10-31,Away,10:12,0,1,0,0,0,0,0,1,5/8
Jake Evans,Canadiens,2024-10-31,Away,14:40,0,0,-2,0,1,0,0,0,7/16
Brendan Gallagher,Canadiens,2024-10-31,Away,12:57,1,0,-1,1,1,0,0,0,0/0
Emil Heineman,Canadiens,2024-10-31,Away,11:29,0,0,-1,1,1,0,0,0,0/0
Oliver Kapanen,Canadiens,2024-10-31,Away,10:53,0,0,-1,0,1,0,0,1,5/6
Alex Newhook,Canadiens,2024-10-31,Away,15:59,0,0,0,1,0,0,0,2,2/5
Juraj Slafkovsky,Canadiens,2024-10-31,Away,19:17,0,0,0,2,1,2,1,2,0/0
Nick Suzuki,Canadiens,2024-10-31,Away,21:15,1,1,0,1,3,0,1,1,12/19
Justin Barron,Canadiens,2024-10-31,Away,10:52,0,0,-2,0,1,0,0,2,0/0
Kaiden Guhle,Canadiens,2024-10-31,Away,21:31,0,0,-2,1,3,2,0,3,0/0
Lane Hutson,Canadiens,2024-10-31,Away,19:00,0,2,1,0,1,0,1,2,0/0
Mike Matheson,Canadiens,2024-10-31,Away,27:46,0,0,-2,2,5,2,0,2,0/0
David Savard,Canadiens,2024-10-31,Away,20:46,0,1,1,0,5,0,0,1,0/0
Jayden Struble,Canadiens,2024-10-31,Away,10:31,0,0,-2,3,0,0,0,0,0/0
Josh Anderson,Canadiens,2024-11-02,Away,13:49,0,0,0,1,0,0,1,0,0/0
Joel Armia,Canadiens,2024-11-02,Away,14:36,0,0,0,1,1,0,0,3,0/0
Cole Caufield,Canadiens,2024-11-02,Away,19:37,0,0,-1,2,1,0,0,0,0/0
Kirby Dach,Canadiens,2024-11-02,Away,19:06,0,0,-2,2,0,0,0,1,2/5
Christian Dvorak,Canadiens,2024-11-02,Away,13:34,1,0,1,3,2,0,0,1,0/2
Jake Evans,Canadiens,2024-11-02,Away,13:40,0,0,0,0,1,0,0,0,3/7
Brendan Gallagher,Canadiens,2024-11-02,Away,12:46,0,0,-1,2,2,0,0,1,0/0
Emil Heineman,Canadiens,2024-11-02,Away,10:12,0,1,1,0,1,0,0,0,0/0
Oliver Kapanen,Canadiens,2024-11-02,Away,12:09,0,0,0,2,0,0,0,1,0/5
Alex Newhook,Canadiens,2024-11-02,Away,14:46,0,0,-1,2,2,0,1,1,6/9
Juraj Slafkovsky,Canadiens,2024-11-02,Away,17:08,0,1,0,3,2,0,0,2,0/0
Nick Suzuki,Canadiens,2024-11-02,Away,20:01,0,0,-1,1,2,0,0,4,10/21
Kaiden Guhle,Canadiens,2024-11-02,Away,22:04,0,0,-1,1,2,0,0,0,0/0
Lane Hutson,Canadiens,2024-11-02,Away,24:19,0,0,-1,1,1,0,1,0,0/0
Mike Matheson,Canadiens,2024-11-02,Away,25:41,0,0,-2,0,3,0,1,3,0/0
David Savard,Canadiens,2024-11-02,Away,19:44,0,0,0,1,5,2,0,0,0/0
Jayden Struble,Canadiens,2024-11-02,Away,12:23,0,0,1,2,1,5,0,3,0/0
Arber Xhekaj,Canadiens,2024-11-02,Away,12:16,0,0,1,2,1,6,0,0,0/0
Josh Anderson,Canadiens,2024-11-05,Home,13:22,0,0,0,0,1,0,0,0,2/2
Joel Armia,Canadiens,2024-11-05,Home,11:34,1,1,-1,1,1,0,0,1,0/0
Cole Caufield,Canadiens,2024-11-05,Home,21:20,0,0,0,2,0,0,0,2,0/0
Kirby Dach,Canadiens,2024-11-05,Home,20:20,0,0,0,2,0,0,0,2,0/0
Christian Dvorak,Canadiens,2024-11-05,Home,14:51,0,0,-1,2,2,0,0,1,14/19
Jake Evans,Canadiens,2024-11-05,Home,17:25,0,1,0,1,0,0,0,1,10/18
Brendan Gallagher,Canadiens,2024-11-05,Home,14:08,1,0,0,1,0,0,0,1,0/0
Emil Heineman,Canadiens,2024-11-05,Home,08:07,0,0,-1,0,1,0,0,0,0/1
Oliver Kapanen,Canadiens,2024-11-05,Home,07:54,0,1,-1,0,0,0,0,0,1/5
Alex Newhook,Canadiens,2024-11-05,Home,15:08,0,0,0,4,0,0,0,0,2/7
Juraj Slafkovsky,Canadiens,2024-11-05,Home,18:25,0,0,0,2,3,0,0,3,0/0
Nick Suzuki,Canadiens,2024-11-05,Home,21:18,0,0,-2,1,2,0,0,1,10/16
Kaiden Guhle,Canadiens,2024-11-05,Home,23:26,0,0,-1,1,2,0,0,1,0/0
Lane Hutson,Canadiens,2024-11-05,Home,21:29,0,0,-1,1,3,2,0,2,0/0
Mike Matheson,Canadiens,2024-11-05,Home,26:23,0,0,-1,2,4,0,5,1,0/0
David Savard,Canadiens,2024-11-05,Home,17:07,0,0,0,2,2,0,0,2,0/0
Jayden Struble,Canadiens,2024-11-05,Home,14:37,0,0,0,1,1,0,0,3,0/0
Arber Xhekaj,Canadiens,2024-11-05,Home,11:34,0,0,0,0,1,0,1,0,0/0
Josh Anderson,Canadiens,2024-11-07,Away,13:44,0,1,-1,3,2,0,0,0,0/1
Joel Armia,Canadiens,2024-11-07,Away,12:06,0,0,-1,0,2,0,0,1,0/0
Cole Caufield,Canadiens,2024-11-07,Away,18:39,0,0,-1,1,0,0,0,0,0/0
Lucas Condotta,Canadiens,2024-11-07,Away,07:28,0,0,-1,1,2,0,0,1,2/2
Kirby Dach,Canadiens,2024-11-07,Away,16:24,0,0,1,1,1,0,0,1,0/1
Christian Dvorak,Canadiens,2024-11-07,Away,16:33,0,1,-1,2,1,0,1,1,5/12
Jake Evans,Canadiens,2024-11-07,Away,16:12,0,1,1,1,0,0,0,1,7/14
Brendan Gallagher,Canadiens,2024-11-07,Away,14:38,1,0,-1,1,0,0,0,0,0/0
Emil Heineman,Canadiens,2024-11-07,Away,08:59,0,0,-1,2,2,0,0,0,0/0
Alex Newhook,Canadiens,2024-11-07,Away,19:17,2,0,0,3,0,0,0,0,3/4
Juraj Slafkovsky,Canadiens,2024-11-07,Away,16:09,0,0,-1,1,1,2,0,0,0/0
Nick Suzuki,Canadiens,2024-11-07,Away,19:26,0,0,-1,1,1,0,0,1,7/17
Kaiden Guhle,Canadiens,2024-11-07,Away,20:24,0,1,0,2,2,2,0,1,0/0
Lane Hutson,Canadiens,2024-11-07,Away,27:37,0,0,-2,0,1,0,0,0,0/0
Mike Matheson,Canadiens,2024-11-07,Away,22:27,0,0,-2,2,1,2,0,0,0/0
David Savard,Canadiens,2024-11-07,Away,19:09,0,0,0,3,0,0,1,1,0/0
Jayden Struble,Canadiens,2024-11-07,Away,14:34,0,1,0,0,1,0,1,2,0/0
Arber Xhekaj,Canadiens,2024-11-07,Away,12:03,0,0,0,0,1,0,0,1,0/0
Josh Anderson,Canadiens,2024-11-09,Away,14:58,0,0,-1,2,0,0,0,1,0/0
Joel Armia,Canadiens,2024-11-09,Away,13:36,0,0,-1,0,1,2,0,1,0/0
Cole Caufield,Canadiens,2024-11-09,Away,16:42,0,0,-1,1,0,0,1,0,0/0
Lucas Condotta,Canadiens,2024-11-09,Away,08:19,0,0,0,0,2,0,0,0,3/6
Kirby Dach,Canadiens,2024-11-09,Away,15:56,0,0,-1,1,2,0,0,0,1/2
Christian Dvorak,Canadiens,2024-11-09,Away,16:06,0,0,-1,1,0,0,0,2,3/9
Jake Evans,Canadiens,2024-11-09,Away,15:39,0,0,0,0,0,0,0,0,9/19
Brendan Gallagher,Canadiens,2024-11-09,Away,15:11,1,0,0,2,0,0,0,1,0/1
Emil Heineman,Canadiens,2024-11-09,Away,11:02,0,1,0,1,1,2,1,0,0/1
Alex Newhook,Canadiens,2024-11-09,Away,15:20,0,0,0,1,0,2,0,0,2/7
Juraj Slafkovsky,Canadiens,2024-11-09,Away,12:50,0,0,-1,0,0,0,0,0,0/0
Nick Suzuki,Canadiens,2024-11-09,Away,19:00,0,0,-1,1,0,0,0,3,9/17
Kaiden Guhle,Canadiens,2024-11-09,Away,22:29,0,0,0,2,1,2,1,0,0/0
Lane Hutson,Canadiens,2024-11-09,Away,23:37,0,1,0,1,0,0,1,1,0/0
Mike Matheson,Canadiens,2024-11-09,Away,24:09,0,0,-1,3,1,0,0,1,0/0
David Savard,Canadiens,2024-11-09,Away,18:36,0,0,0,0,2,2,1,0,0/0
Jayden Struble,Canadiens,2024-11-09,Away,15:36,0,0,-1,2,0,0,1,0,0/0
Arber Xhekaj,Canadiens,2024-11-09,Away,13:51,0,0,-1,3,0,0,0,2,0/0
Josh Anderson,Canadiens,2024-11-11,Away,13:54,1,1,1,1,0,2,0,0,1/2
Joel Armia,Canadiens,2024-11-11,Away,17:02,0,0,1,1,0,0,0,0,0/0
Cole Caufield,Canadiens,2024-11-11,Away,15:51,2,0,-2,2,0,0,0,0,0/0
Lucas Condotta,Canadiens,2024-11-11,Away,08:10,0,0,0,0,1,0,0,1,1/4
Kirby Dach,Canadiens,2024-11-11,Away,17:14,0,2,1,1,0,0,0,0,0/0
Christian Dvorak,Canadiens,2024-11-11,Away,15:20,1,1,1,2,2,0,0,2,10/17
Jake Evans,Canadiens,2024-11-11,Away,15:04,0,0,-1,0,2,0,1,1,6/18
Brendan Gallagher,Canadiens,2024-11-11,Away,15:28,0,1,0,1,1,0,0,1,0/1
Emil Heineman,Canadiens,2024-11-11,Away,11:25,1,0,1,4,1,0,0,0,0/1
Alex Newhook,Canadiens,2024-11-11,Away,13:29,0,0,-2,2,1,0,0,0,1/4
Juraj Slafkovsky,Canadiens,2024-11-11,Away,17:17,0,3,1,1,0,2,0,0,0/0
Nick Suzuki,Canadiens,2024-11-11,Away,21:00,2,2,2,4,1,2,1,1,7/19
Kaiden Guhle,Canadiens,2024-11-11,Away,17:53,0,0,-3,1,1,0,0,0,0/0
Lane Hutson,Canadiens,2024-11-11,Away,23:44,0,2,1,1,0,0,2,2,0/0
