Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Leo Carlsson,Ducks,2024-10-16,Home,19:41,1,1,2,4,0,0,0,0,5/16
Robby Fabbri,Ducks,2024-10-16,Home,17:23,1,0,1,2,0,0,0,1,0/3
Cutter Gauthier,Ducks,2024-10-16,Home,12:49,0,0,-1,2,2,2,0,1,0/0
Alex Killorn,Ducks,2024-10-16,Home,17:15,0,0,0,0,0,0,0,0,0/0
Brett Leason,Ducks,2024-10-16,Home,10:04,0,0,0,1,0,0,0,0,0/1
Isac Lundestrom,Ducks,2024-10-16,Home,11:18,0,0,0,1,1,0,0,1,6/16
Brock McGinn,Ducks,2024-10-16,Home,12:58,0,1,1,2,0,0,0,1,0/0
Mason McTavish,Ducks,2024-10-16,Home,18:49,0,2,1,3,0,0,0,0,9/15
Ryan Strome,Ducks,2024-10-16,Home,15:58,0,1,-1,3,0,0,2,2,6/15
Troy Terry,Ducks,2024-10-16,Home,18:18,1,0,1,2,0,0,1,2,0/2
Frank Vatrano,Ducks,2024-10-16,Home,15:49,0,1,0,0,2,0,0,1,0/0
Trevor Zegras,Ducks,2024-10-16,Home,18:01,0,1,1,5,0,0,1,1,0/0
Brian Dumoulin,Ducks,2024-10-16,Home,18:45,0,1,1,2,3,0,0,0,0/0
Cam Fowler,Ducks,2024-10-16,Home,18:39,0,0,-1,1,2,2,0,2,0/0
Radko Gudas,Ducks,2024-10-16,Home,18:08,0,0,1,0,4,4,0,3,0/0
Tristan Luneau,Ducks,2024-10-16,Home,13:51,0,0,-1,1,3,0,0,1,0/0
Pavel Mintyukov,Ducks,2024-10-16,Home,21:55,2,0,2,2,3,0,0,4,0/0
Olen Zellweger,Ducks,2024-10-16,Home,19:25,0,0,1,3,0,0,2,1,0/0
Leo Carlsson,Ducks,2024-10-18,Away,19:31,1,0,0,3,0,0,0,1,3/9
Robby Fabbri,Ducks,2024-10-18,Away,21:39,0,0,0,0,3,2,0,0,2/3
Cutter Gauthier,Ducks,2024-10-18,Away,15:47,0,0,2,3,1,0,1,1,1/6
Jansen Harkins,Ducks,2024-10-18,Away,10:11,0,0,0,1,1,0,1,0,4/7
Ross Johnston,Ducks,2024-10-18,Away,07:28,0,0,1,0,1,2,0,0,0/1
Alex Killorn,Ducks,2024-10-18,Away,17:02,0,0,1,0,0,0,0,1,0/0
Brett Leason,Ducks,2024-10-18,Away,09:10,0,0,0,0,0,0,0,0,0/1
Brock McGinn,Ducks,2024-10-18,Away,15:23,0,0,-1,1,4,0,0,1,0/0
Mason McTavish,Ducks,2024-10-18,Away,17:41,0,0,0,1,0,0,0,1,5/14
Ryan Strome,Ducks,2024-10-18,Away,17:20,1,0,0,1,1,0,0,0,8/18
Troy Terry,Ducks,2024-10-18,Away,17:11,1,0,0,2,0,0,0,0,0/0
Trevor Zegras,Ducks,2024-10-18,Away,18:52,0,0,0,3,1,2,0,0,0/0
Brian Dumoulin,Ducks,2024-10-18,Away,18:45,0,1,1,2,4,0,0,0,0/0
Cam Fowler,Ducks,2024-10-18,Away,24:46,0,0,-1,0,5,0,0,0,0/0
Radko Gudas,Ducks,2024-10-18,Away,20:22,0,0,0,0,4,0,0,3,0/0
Tristan Luneau,Ducks,2024-10-18,Away,16:13,0,0,-1,1,1,0,1,1,0/0
Pavel Mintyukov,Ducks,2024-10-18,Away,21:45,0,0,0,1,2,0,0,1,0/0
Olen Zellweger,Ducks,2024-10-18,Away,17:07,0,1,1,1,0,2,0,0,0/0
Leo Carlsson,Ducks,2024-10-20,Home,17:57,0,0,-1,1,1,0,0,0,3/8
Robby Fabbri,Ducks,2024-10-20,Home,17:40,0,0,-2,0,0,0,1,2,2/4
Cutter Gauthier,Ducks,2024-10-20,Home,17:57,0,0,-1,1,0,0,0,2,0/1
Ross Johnston,Ducks,2024-10-20,Home,08:07,0,0,0,0,0,0,0,0,0/0
Alex Killorn,Ducks,2024-10-20,Home,18:10,0,0,-1,1,0,2,0,0,0/0
Brett Leason,Ducks,2024-10-20,Home,11:22,0,0,-1,0,0,0,0,0,3/8
Brock McGinn,Ducks,2024-10-20,Home,10:12,0,0,0,1,1,0,0,0,0/0
Mason McTavish,Ducks,2024-10-20,Home,16:59,0,0,-2,1,1,2,0,1,5/14
Ryan Strome,Ducks,2024-10-20,Home,16:29,1,0,-1,3,2,0,0,0,7/18
Troy Terry,Ducks,2024-10-20,Home,15:30,0,1,-1,2,0,0,2,0,0/0
Frank Vatrano,Ducks,2024-10-20,Home,14:57,0,1,-1,1,2,0,0,0,0/0
Trevor Zegras,Ducks,2024-10-20,Home,18:01,0,0,-2,1,0,0,0,0,0/0
Brian Dumoulin,Ducks,2024-10-20,Home,19:59,0,0,0,1,2,0,0,2,0/0
Cam Fowler,Ducks,2024-10-20,Home,22:48,0,0,0,0,0,0,0,0,0/0
Radko Gudas,Ducks,2024-10-20,Home,15:58,0,0,-1,0,6,0,0,1,0/0
Jackson LaCombe,Ducks,2024-10-20,Home,18:00,0,0,-2,2,1,0,0,1,0/0
Tristan Luneau,Ducks,2024-10-20,Home,18:47,0,0,-1,0,1,0,0,0,0/0
Olen Zellweger,Ducks,2024-10-20,Home,17:44,0,0,0,0,0,0,0,1,0/0
Leo Carlsson,Ducks,2024-10-22,Home,17:06,1,0,0,3,1,0,0,1,0/7
Robby Fabbri,Ducks,2024-10-22,Home,14:04,0,0,0,0,1,2,0,2,4/7
Cutter Gauthier,Ducks,2024-10-22,Home,15:44,0,2,0,4,0,0,0,1,0/2
Alex Killorn,Ducks,2024-10-22,Home,16:30,1,0,1,3,2,0,0,1,0/0
Brett Leason,Ducks,2024-10-22,Home,12:36,0,0,1,1,1,0,0,0,1/1
Isac Lundestrom,Ducks,2024-10-22,Home,14:52,0,0,1,3,0,0,0,0,7/12
Brock McGinn,Ducks,2024-10-22,Home,12:01,0,0,0,1,1,0,0,0,0/0
Mason McTavish,Ducks,2024-10-22,Home,16:54,0,1,0,2,2,0,0,2,13/23
Ryan Strome,Ducks,2024-10-22,Home,15:44,0,0,0,3,0,2,0,2,7/17
Troy Terry,Ducks,2024-10-22,Home,16:14,1,0,0,4,1,0,0,1,0/0
Frank Vatrano,Ducks,2024-10-22,Home,16:38,0,0,0,6,1,0,0,1,0/0
Trevor Zegras,Ducks,2024-10-22,Home,15:33,0,0,0,0,0,0,0,2,0/2
Brian Dumoulin,Ducks,2024-10-22,Home,16:43,0,0,0,3,2,2,0,1,0/0
Cam Fowler,Ducks,2024-10-22,Home,20:04,0,0,0,2,0,0,0,0,0/0
Radko Gudas,Ducks,2024-10-22,Home,16:01,0,0,1,0,6,0,0,4,0/0
Jackson LaCombe,Ducks,2024-10-22,Home,18:24,0,1,1,2,6,0,0,4,0/0
Pavel Mintyukov,Ducks,2024-10-22,Home,18:07,0,0,0,0,0,0,0,0,0/0
Olen Zellweger,Ducks,2024-10-22,Home,21:42,0,0,0,3,2,0,0,3,0/0
Leo Carlsson,Ducks,2024-10-26,Away,16:24,0,1,0,2,0,0,2,1,1/6
Robby Fabbri,Ducks,2024-10-26,Away,14:58,0,0,-1,1,1,0,1,1,8/10
Cutter Gauthier,Ducks,2024-10-26,Away,14:49,0,0,-1,0,0,0,0,2,2/3
Alex Killorn,Ducks,2024-10-26,Away,16:40,0,0,-1,3,0,0,0,2,0/0
Brett Leason,Ducks,2024-10-26,Away,08:44,0,0,0,1,0,0,1,0,0/3
Isac Lundestrom,Ducks,2024-10-26,Away,12:30,0,0,0,1,3,0,1,1,6/6
Brock McGinn,Ducks,2024-10-26,Away,09:15,0,0,0,0,0,0,0,1,0/0
Mason McTavish,Ducks,2024-10-26,Away,17:16,0,0,0,3,1,4,0,0,5/11
Ryan Strome,Ducks,2024-10-26,Away,15:53,0,0,-1,1,0,0,0,1,5/14
Troy Terry,Ducks,2024-10-26,Away,20:54,0,1,1,3,0,0,0,1,0/0
Frank Vatrano,Ducks,2024-10-26,Away,16:06,0,0,0,3,2,0,1,1,0/0
Trevor Zegras,Ducks,2024-10-26,Away,18:05,0,0,-1,3,1,0,1,0,1/3
Brian Dumoulin,Ducks,2024-10-26,Away,18:56,0,0,0,1,1,0,0,1,0/0
Cam Fowler,Ducks,2024-10-26,Away,19:35,0,0,0,2,3,0,0,1,0/0
Radko Gudas,Ducks,2024-10-26,Away,18:52,0,0,0,0,3,0,0,0,0/0
Jackson LaCombe,Ducks,2024-10-26,Away,19:23,0,0,0,1,1,0,0,0,0/0
Pavel Mintyukov,Ducks,2024-10-26,Away,18:41,0,0,-1,2,2,0,1,1,0/0
Olen Zellweger,Ducks,2024-10-26,Away,21:02,1,0,-1,6,1,0,0,2,0/0
Leo Carlsson,Ducks,2024-10-27,Away,17:56,0,0,-4,1,1,0,0,0,3/14
Robby Fabbri,Ducks,2024-10-27,Away,17:19,0,0,-2,0,1,0,0,2,1/4
Cutter Gauthier,Ducks,2024-10-27,Away,14:42,0,1,1,4,1,0,0,2,0/2
Ross Johnston,Ducks,2024-10-27,Away,10:01,0,0,0,0,2,5,0,1,0/0
Alex Killorn,Ducks,2024-10-27,Away,13:56,0,0,-1,0,2,0,0,0,1/3
Isac Lundestrom,Ducks,2024-10-27,Away,14:32,0,0,0,0,1,0,0,0,5/10
Brock McGinn,Ducks,2024-10-27,Away,12:32,1,0,1,2,1,0,0,0,1/3
Mason McTavish,Ducks,2024-10-27,Away,14:33,0,0,0,2,0,0,0,1,9/14
Ryan Strome,Ducks,2024-10-27,Away,13:30,1,1,2,2,0,0,0,1,3/10
Troy Terry,Ducks,2024-10-27,Away,18:49,0,1,-3,2,0,0,0,0,0/1
Frank Vatrano,Ducks,2024-10-27,Away,15:47,0,0,0,4,0,2,0,2,0/0
Trevor Zegras,Ducks,2024-10-27,Away,17:12,0,0,-2,2,1,0,1,1,1/2
Brian Dumoulin,Ducks,2024-10-27,Away,18:29,0,0,0,0,0,0,0,1,0/0
Cam Fowler,Ducks,2024-10-27,Away,20:24,0,1,1,2,1,0,0,0,0/0
Radko Gudas,Ducks,2024-10-27,Away,18:37,0,0,-2,1,1,0,0,4,0/0
Tristan Luneau,Ducks,2024-10-27,Away,16:06,0,0,-1,0,2,0,0,1,0/0
Pavel Mintyukov,Ducks,2024-10-27,Away,20:37,0,0,-3,1,0,0,1,1,0/0
Olen Zellweger,Ducks,2024-10-27,Away,22:01,0,0,-1,3,1,0,0,0,0/0
Leo Carlsson,Ducks,2024-10-29,Away,16:44,1,0,0,1,0,0,0,1,1/4
Robby Fabbri,Ducks,2024-10-29,Away,17:30,0,0,0,2,2,2,0,2,3/11
Cutter Gauthier,Ducks,2024-10-29,Away,11:12,0,0,0,4,0,0,1,1,0/1
Ross Johnston,Ducks,2024-10-29,Away,09:57,0,0,0,0,1,0,0,0,0/0
Alex Killorn,Ducks,2024-10-29,Away,17:52,0,1,1,2,1,0,0,2,0/0
Isac Lundestrom,Ducks,2024-10-29,Away,15:47,0,0,0,1,3,0,0,0,7/16
Brock McGinn,Ducks,2024-10-29,Away,12:04,0,0,0,1,2,0,0,0,0/0
Mason McTavish,Ducks,2024-10-29,Away,14:34,0,2,0,0,0,0,1,0,1/9
Ryan Strome,Ducks,2024-10-29,Away,15:18,0,0,1,0,1,0,0,2,5/8
Troy Terry,Ducks,2024-10-29,Away,17:11,1,0,0,1,0,0,1,0,0/0
Frank Vatrano,Ducks,2024-10-29,Away,14:41,1,1,1,4,0,4,1,1,0/0
Trevor Zegras,Ducks,2024-10-29,Away,14:13,0,0,0,1,3,0,0,0,2/9
Brian Dumoulin,Ducks,2024-10-29,Away,17:30,0,0,0,0,2,2,1,2,0/0
Cam Fowler,Ducks,2024-10-29,Away,24:06,0,0,1,0,1,0,0,1,0/0
Radko Gudas,Ducks,2024-10-29,Away,18:45,0,0,1,2,4,0,1,0,0/0
Jackson LaCombe,Ducks,2024-10-29,Away,15:21,0,0,0,2,2,0,2,0,0/0
Pavel Mintyukov,Ducks,2024-10-29,Away,19:14,0,0,0,1,3,0,0,1,0/0
Olen Zellweger,Ducks,2024-10-29,Away,20:38,0,1,0,0,3,0,0,1,0/0
Leo Carlsson,Ducks,2024-10-31,Away,18:51,0,0,0,1,2,0,0,2,2/5
Robby Fabbri,Ducks,2024-10-31,Away,19:07,0,0,0,1,1,0,1,1,7/12
Cutter Gauthier,Ducks,2024-10-31,Away,14:44,0,1,-1,5,3,0,0,0,0/1
Alex Killorn,Ducks,2024-10-31,Away,17:31,1,0,0,2,1,0,2,2,0/0
Brett Leason,Ducks,2024-10-31,Away,10:38,0,0,0,2,1,0,0,1,1/1
Isac Lundestrom,Ducks,2024-10-31,Away,14:04,0,0,0,0,1,0,0,0,6/13
Brock McGinn,Ducks,2024-10-31,Away,12:07,0,0,0,0,3,0,1,0,0/1
Mason McTavish,Ducks,2024-10-31,Away,13:19,0,0,0,0,2,2,0,0,4/7
Ryan Strome,Ducks,2024-10-31,Away,12:40,0,0,0,0,1,0,0,1,3/6
Troy Terry,Ducks,2024-10-31,Away,20:05,0,0,0,2,1,0,1,3,0/0
Frank Vatrano,Ducks,2024-10-31,Away,15:49,0,0,-1,0,0,2,1,0,0/0
Trevor Zegras,Ducks,2024-10-31,Away,14:05,0,1,0,3,2,0,0,1,4/11
Brian Dumoulin,Ducks,2024-10-31,Away,21:30,0,0,0,1,2,0,0,1,0/0
Cam Fowler,Ducks,2024-10-31,Away,21:40,0,0,1,0,2,0,1,2,0/0
Radko Gudas,Ducks,2024-10-31,Away,18:01,0,0,-1,3,1,0,0,3,0/0
Jackson LaCombe,Ducks,2024-10-31,Away,15:38,0,0,-1,1,1,2,0,0,0/0
Pavel Mintyukov,Ducks,2024-10-31,Away,22:37,0,0,-1,2,3,0,0,3,0/0
Olen Zellweger,Ducks,2024-10-31,Away,19:19,0,0,1,0,1,0,0,3,0/0
Leo Carlsson,Ducks,2024-11-03,Home,16:08,0,0,0,1,0,0,0,1,3/3
Robby Fabbri,Ducks,2024-11-03,Home,13:08,0,0,-1,1,0,0,0,1,3/4
Cutter Gauthier,Ducks,2024-11-03,Home,17:43,0,0,0,2,0,0,0,4,1/1
Ross Johnston,Ducks,2024-11-03,Home,07:29,0,1,1,1,1,5,0,0,0/0
Alex Killorn,Ducks,2024-11-03,Home,18:05,0,0,0,4,2,2,0,0,0/0
Isac Lundestrom,Ducks,2024-11-03,Home,09:30,0,0,0,1,2,0,0,0,3/8
Brock McGinn,Ducks,2024-11-03,Home,09:16,1,0,0,1,0,0,2,0,0/0
Mason McTavish,Ducks,2024-11-03,Home,19:40,1,0,-1,3,0,0,0,1,10/18
Ryan Strome,Ducks,2024-11-03,Home,18:04,0,1,0,6,0,0,1,3,4/10
Troy Terry,Ducks,2024-11-03,Home,20:35,0,1,-1,3,1,0,1,0,0/1
Frank Vatrano,Ducks,2024-11-03,Home,20:28,0,0,-1,4,0,0,1,1,0/1
Trevor Zegras,Ducks,2024-11-03,Home,18:27,0,0,0,2,0,0,0,0,3/7
Brian Dumoulin,Ducks,2024-11-03,Home,17:54,0,0,-1,3,1,0,0,0,0/0
Cam Fowler,Ducks,2024-11-03,Home,22:11,0,0,1,1,1,0,0,1,0/0
Radko Gudas,Ducks,2024-11-03,Home,14:29,0,0,-1,0,2,0,0,1,0/0
Jackson LaCombe,Ducks,2024-11-03,Home,15:21,0,0,-1,0,1,2,1,0,0/0
Pavel Mintyukov,Ducks,2024-11-03,Home,18:41,0,0,-1,3,0,0,0,0,0/0
Olen Zellweger,Ducks,2024-11-03,Home,22:01,0,0,1,3,0,0,0,3,0/0
Leo Carlsson,Ducks,2024-11-05,Home,17:39,0,0,0,2,0,2,0,0,3/6
Robby Fabbri,Ducks,2024-11-05,Home,17:04,0,0,-1,0,0,0,0,2,1/5
Cutter Gauthier,Ducks,2024-11-05,Home,12:31,0,0,-1,3,0,0,0,0,0/0
Ross Johnston,Ducks,2024-11-05,Home,08:34,0,0,-1,0,1,0,0,1,0/0
Alex Killorn,Ducks,2024-11-05,Home,17:49,0,0,-1,0,0,0,0,0,1/1
Isac Lundestrom,Ducks,2024-11-05,Home,13:01,0,0,-1,0,0,2,1,0,10/15
Brock McGinn,Ducks,2024-11-05,Home,12:39,0,0,-1,0,1,0,1,1,0/0
Mason McTavish,Ducks,2024-11-05,Home,14:03,0,1,-1,2,0,2,0,0,6/15
Ryan Strome,Ducks,2024-11-05,Home,14:18,0,0,-1,1,1,0,0,1,4/12
Troy Terry,Ducks,2024-11-05,Home,17:40,0,1,-1,1,0,0,1,0,1/3
Frank Vatrano,Ducks,2024-11-05,Home,17:15,0,0,-1,1,1,0,0,0,0/0
Trevor Zegras,Ducks,2024-11-05,Home,14:03,0,0,-2,1,2,0,0,0,3/6
Brian Dumoulin,Ducks,2024-11-05,Home,21:44,0,0,-3,1,2,0,0,0,0/0
Cam Fowler,Ducks,2024-11-05,Home,17:11,0,0,-2,1,3,2,0,1,0/0
Radko Gudas,Ducks,2024-11-05,Home,18:57,0,0,0,3,2,0,0,2,0/0
Pavel Mintyukov,Ducks,2024-11-05,Home,20:52,0,0,-2,0,2,2,0,2,0/0
Urho Vaakanainen,Ducks,2024-11-05,Home,15:57,0,0,0,1,3,0,0,0,0/0
Olen Zellweger,Ducks,2024-11-05,Home,19:53,1,0,-1,5,1,0,0,2,0/0
Leo Carlsson,Ducks,2024-11-08,Home,15:58,0,0,-1,2,0,0,0,0,5/12
Robby Fabbri,Ducks,2024-11-08,Home,16:17,1,0,0,2,1,0,0,1,3/5
Cutter Gauthier,Ducks,2024-11-08,Home,14:19,0,0,0,1,0,0,0,2,0/0
Ross Johnston,Ducks,2024-11-08,Home,09:57,0,0,-1,1,1,2,1,0,0/0
Alex Killorn,Ducks,2024-11-08,Home,18:27,0,0,0,1,0,2,0,0,0/0
Isac Lundestrom,Ducks,2024-11-08,Home,12:28,0,0,-1,0,1,0,0,1,2/4
Brock McGinn,Ducks,2024-11-08,Home,12:40,0,0,-1,1,1,0,0,0,0/1
Mason McTavish,Ducks,2024-11-08,Home,16:14,1,0,0,5,1,0,0,1,5/8
Ryan Strome,Ducks,2024-11-08,Home,15:20,0,0,-1,1,1,0,0,1,1/8
Troy Terry,Ducks,2024-11-08,Home,17:39,0,0,0,3,0,0,0,1,0/0
Frank Vatrano,Ducks,2024-11-08,Home,19:43,0,0,-1,9,1,0,0,0,0/0
Trevor Zegras,Ducks,2024-11-08,Home,18:33,0,0,0,1,2,0,0,0,4/10
Brian Dumoulin,Ducks,2024-11-08,Home,16:42,0,0,1,2,3,0,0,1,0/0
Radko Gudas,Ducks,2024-11-08,Home,17:03,0,1,0,0,3,6,0,1,0/0
Jackson LaCombe,Ducks,2024-11-08,Home,15:22,0,0,-3,2,1,0,0,1,0/0
Pavel Mintyukov,Ducks,2024-11-08,Home,21:48,0,0,-1,1,3,0,0,0,0/0
Urho Vaakanainen,Ducks,2024-11-08,Home,14:40,0,1,1,1,1,0,1,1,0/0
Olen Zellweger,Ducks,2024-11-08,Home,23:30,0,0,-2,2,0,0,0,1,0/0
Leo Carlsson,Ducks,2024-11-10,Home,15:44,1,0,1,1,1,0,0,0,5/11
Robby Fabbri,Ducks,2024-11-10,Home,13:46,0,0,0,1,1,0,0,0,2/4
Cutter Gauthier,Ducks,2024-11-10,Home,09:30,0,1,1,3,0,0,0,3,0/0
Ross Johnston,Ducks,2024-11-10,Home,07:58,0,1,1,1,0,0,0,0,0/0
Alex Killorn,Ducks,2024-11-10,Home,15:01,0,0,1,0,1,2,0,0,0/0
Brett Leason,Ducks,2024-11-10,Home,10:23,1,0,0,1,0,0,0,0,3/7
Isac Lundestrom,Ducks,2024-11-10,Home,15:04,1,0,1,3,2,0,1,1,7/19
Brock McGinn,Ducks,2024-11-10,Home,13:20,0,1,0,0,3,0,1,1,0/0
Ryan Strome,Ducks,2024-11-10,Home,15:57,0,1,1,1,1,0,1,1,1/4
Troy Terry,Ducks,2024-11-10,Home,20:49,0,1,1,4,1,0,0,2,0/0
Frank Vatrano,Ducks,2024-11-10,Home,21:47,0,1,2,3,3,0,1,0,0/0
Trevor Zegras,Ducks,2024-11-10,Home,22:05,0,0,0,1,0,2,0,2,8/15
Brian Dumoulin,Ducks,2024-11-10,Home,21:09,0,1,2,2,1,0,0,2,0/0
Radko Gudas,Ducks,2024-11-10,Home,22:18,0,1,1,1,2,0,0,1,0/0
Jackson LaCombe,Ducks,2024-11-10,Home,21:52,1,0,1,3,2,0,0,0,0/0
Pavel Mintyukov,Ducks,2024-11-10,Home,22:14,0,0,2,3,1,0,0,1,0/0
Urho Vaakanainen,Ducks,2024-11-10,Home,10:42,0,0,0,0,1,0,0,1,0/0
Olen Zellweger,Ducks,2024-11-10,Home,17:52,0,0,0,2,2,0,0,1,0/0
Leo Carlsson,Ducks,2024-11-13,Home,17:16,0,0,0,0,0,0,0,0,1/6
Cutter Gauthier,Ducks,2024-11-13,Home,12:42,0,0,-1,0,1,0,0,2,0/1
Jansen Harkins,Ducks,2024-11-13,Home,09:11,0,0,-1,0,0,0,0,0,4/5
Ross Johnston,Ducks,2024-11-13,Home,10:43,0,0,-1,0,0,0,0,0,0/0
Alex Killorn,Ducks,2024-11-13,Home,15:22,0,1,1,2,0,2,0,2,0/0
Brett Leason,Ducks,2024-11-13,Home,15:02,0,2,1,1,2,2,0,0,0/0
Isac Lundestrom,Ducks,2024-11-13,Home,16:20,0,0,0,2,1,0,0,2,6/16
Brock McGinn,Ducks,2024-11-13,Home,13:49,1,0,0,2,1,0,0,0,0/0
Ryan Strome,Ducks,2024-11-13,Home,15:37,0,0,0,1,0,0,0,1,3/7
Troy Terry,Ducks,2024-11-13,Home,19:33,0,0,0,0,0,0,0,1,0/0
Frank Vatrano,Ducks,2024-11-13,Home,18:38,1,0,1,6,1,0,0,3,1/1
Trevor Zegras,Ducks,2024-11-13,Home,17:51,0,0,0,1,0,0,0,0,6/15
Brian Dumoulin,Ducks,2024-11-13,Home,19:47,0,0,1,1,1,0,0,0,0/0
Radko Gudas,Ducks,2024-11-13,Home,20:00,0,0,0,1,3,2,0,4,0/0
Jackson LaCombe,Ducks,2024-11-13,Home,20:47,0,0,0,1,3,0,0,3,0/0
Pavel Mintyukov,Ducks,2024-11-13,Home,21:22,0,1,0,3,2,0,1,1,0/0
Urho Vaakanainen,Ducks,2024-11-13,Home,12:53,0,0,-1,1,1,0,0,1,0/0
Olen Zellweger,Ducks,2024-11-13,Home,19:06,0,0,0,2,0,0,0,1,0/0
Leo Carlsson,Ducks,2024-11-15,Home,17:00,0,2,1,0,1,0,0,1,1/5
Cutter Gauthier,Ducks,2024-11-15,Home,12:56,1,0,1,1,1,0,0,3,0/0
Jansen Harkins,Ducks,2024-11-15,Home,09:59,0,1,1,0,0,0,1,0,4/7
Ross Johnston,Ducks,2024-11-15,Home,09:41,1,0,1,3,1,0,1,0,0/0
Alex Killorn,Ducks,2024-11-15,Home,15:51,0,1,2,2,0,0,0,0,0/0
Brett Leason,Ducks,2024-11-15,Home,14:39,0,0,0,0,1,2,0,1,0/0
Isac Lundestrom,Ducks,2024-11-15,Home,16:28,0,0,0,0,1,0,0,0,8/18
Brock McGinn,Ducks,2024-11-15,Home,14:57,0,0,0,0,1,0,0,0,0/1
Ryan Strome,Ducks,2024-11-15,Home,17:31,1,0,2,6,0,0,0,0,4/13
Troy Terry,Ducks,2024-11-15,Home,19:14,1,0,0,5,0,0,0,1,1/1
Frank Vatrano,Ducks,2024-11-15,Home,17:04,0,1,1,3,1,0,0,1,0/1
Trevor Zegras,Ducks,2024-11-15,Home,15:05,1,0,0,2,2,0,2,1,6/12
Brian Dumoulin,Ducks,2024-11-15,Home,20:35,0,2,3,1,2,0,0,0,0/0
Radko Gudas,Ducks,2024-11-15,Home,19:48,0,0,0,1,0,2,0,2,0/0
Drew Helleson,Ducks,2024-11-15,Home,13:19,0,2,2,1,1,2,1,0,0/0
Jackson LaCombe,Ducks,2024-11-15,Home,20:02,0,1,1,0,3,0,3,1,0/0
Pavel Mintyukov,Ducks,2024-11-15,Home,18:04,0,0,-1,2,0,0,2,0,0/0
Olen Zellweger,Ducks,2024-11-15,Home,22:27,1,2,1,2,2,2,0,0,0/0
Leo Carlsson,Ducks,2024-11-18,Away,16:28,0,0,0,1,1,0,0,1,0/2
