Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Sidney Crosby,Canada,2025-02-17,Away,14:53,1,1,3,2,0,0,1,3,1/2
Brandon Hagel,Canada,2025-02-17,Away,14:30,0,1,-1,5,0,0,0,0,0/0
Travis Konecny,Canada,2025-02-17,Away,12:11,0,0,-1,2,0,0,0,1,1/1
Nathan MacKinnon,Canada,2025-02-17,Away,15:26,2,0,3,3,1,0,0,0,7/11
Brad Marchand,Canada,2025-02-17,Away,14:13,0,0,-1,0,0,0,0,2,0/0
Mitch Marner,Canada,2025-02-17,Away,12:46,0,0,-1,0,2,0,0,1,0/0
Connor McDavid,Canada,2025-02-17,Away,16:29,1,1,1,3,0,0,0,1,5/9
Brayden Point,Canada,2025-02-17,Away,16:01,1,0,1,2,0,0,0,0,4/10
Sam Reinhart,Canada,2025-02-17,Away,16:37,0,3,3,2,1,0,0,1,0/1
Mark Stone,Canada,2025-02-17,Away,15:45,0,0,1,0,0,0,1,1,0/0
Drew Doughty,Canada,2025-02-17,Away,18:46,0,0,0,0,1,0,0,2,0/0
Cale Makar,Canada,2025-02-17,Away,23:57,0,0,1,4,4,0,0,0,0/0
Josh Morrissey,Canada,2025-02-17,Away,19:12,0,0,1,2,4,0,0,1,0/0
Colton Parayko,Canada,2025-02-17,Away,17:26,0,0,1,1,2,0,0,0,0/0
Travis Sanheim,Canada,2025-02-17,Away,18:23,0,1,0,1,2,0,0,3,0/0
Devon Toews,Canada,2025-02-17,Away,22:59,0,0,1,0,0,2,0,0,0/0
Sam Bennett,Canada,2025-02-20,Away,14:18,1,0,1,6,0,0,0,1,5/13
Anthony Cirelli,Canada,2025-02-20,Away,14:16,0,0,0,3,2,0,0,0,6/8
Sidney Crosby,Canada,2025-02-20,Away,19:13,0,0,0,1,1,0,0,1,3/6
Brandon Hagel,Canada,2025-02-20,Away,15:23,0,0,1,1,0,0,0,1,1/1
Seth Jarvis,Canada,2025-02-20,Away,12:45,0,0,0,1,1,0,0,1,0/1
Nathan MacKinnon,Canada,2025-02-20,Away,20:31,1,0,0,5,2,0,1,1,6/12
Brad Marchand,Canada,2025-02-20,Away,12:23,0,0,0,1,1,0,0,0,0/0
Mitch Marner,Canada,2025-02-20,Away,18:00,0,2,2,0,2,0,0,2,0/0
Connor McDavid,Canada,2025-02-20,Away,23:05,1,0,0,3,0,0,0,0,9/16
Brayden Point,Canada,2025-02-20,Away,21:23,0,0,0,0,2,0,1,1,2/6
Sam Reinhart,Canada,2025-02-20,Away,20:01,0,1,0,0,0,0,1,0,0/1
Mark Stone,Canada,2025-02-20,Away,15:20,0,0,-1,1,0,0,0,1,0/0
Drew Doughty,Canada,2025-02-20,Away,20:54,0,0,1,2,3,0,1,0,0/0
Thomas Harley,Canada,2025-02-20,Away,21:56,0,1,1,1,2,0,0,3,0/0
Cale Makar,Canada,2025-02-20,Away,28:17,0,1,0,0,2,0,0,1,0/0
Colton Parayko,Canada,2025-02-20,Away,17:49,0,0,0,1,2,0,0,3,0/0
Travis Sanheim,Canada,2025-02-20,Away,18:29,0,0,0,1,0,0,0,0,0/0
Devon Toews,Canada,2025-02-20,Away,27:27,0,0,0,0,0,0,1,2,0/0
