Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Scott Mayfield,Islanders,2024-10-19,Home,14:33,0,0,-1,1,0,0,0,1,0/0
Adam Pelech,Islanders,2024-10-19,Home,17:39,0,1,-1,1,1,0,0,1,0/0
Ryan Pulock,Islanders,2024-10-19,Home,18:57,0,0,-1,2,0,0,0,1,0/0
Mike Reilly,Islanders,2024-10-19,Home,15:14,0,0,-1,1,1,0,0,1,0/0
Alexander Romanov,Islanders,2024-10-19,Home,21:12,0,0,2,1,1,0,0,1,0/0
Mathew Barzal,Islanders,2024-10-22,Home,20:47,0,0,0,4,1,0,0,1,0/2
Casey Cizikas,Islanders,2024-10-22,Home,13:28,0,0,-1,1,1,0,0,0,0/2
Liam Foudy,Islanders,2024-10-22,Home,07:52,0,0,0,0,0,0,0,0,0/0
Simon Holmstrom,Islanders,2024-10-22,Home,18:56,0,0,0,1,0,0,0,1,0/0
Bo Horvat,Islanders,2024-10-22,Home,20:19,0,0,0,3,1,0,0,3,6/14
Anders Lee,Islanders,2024-10-22,Home,16:34,0,0,-1,3,0,0,0,1,0/0
Kyle MacLean,Islanders,2024-10-22,Home,10:46,0,0,0,0,1,0,0,0,2/3
Brock Nelson,Islanders,2024-10-22,Home,16:23,0,0,0,5,0,0,0,3,11/19
Jean-Gabriel Pageau,Islanders,2024-10-22,Home,18:04,0,0,-1,2,1,0,0,0,14/22
Kyle Palmieri,Islanders,2024-10-22,Home,17:31,0,0,0,2,1,0,0,1,0/0
Maxim Tsyplakov,Islanders,2024-10-22,Home,16:01,0,0,0,1,0,0,2,0,0/0
Oliver Wahlstrom,Islanders,2024-10-22,Home,09:14,0,0,0,0,0,0,0,0,0/1
Noah Dobson,Islanders,2024-10-22,Home,25:06,0,0,0,4,1,0,0,1,0/0
Scott Mayfield,Islanders,2024-10-22,Home,15:29,0,0,0,0,1,0,1,1,0/0
Adam Pelech,Islanders,2024-10-22,Home,17:54,0,0,-1,2,0,0,0,3,0/0
Ryan Pulock,Islanders,2024-10-22,Home,17:48,0,0,-1,0,2,0,1,0,0/0
Mike Reilly,Islanders,2024-10-22,Home,17:06,0,0,0,1,0,2,0,0,0/0
Alexander Romanov,Islanders,2024-10-22,Home,20:58,0,0,0,0,0,0,1,1,0/0
Mathew Barzal,Islanders,2024-10-25,Away,20:27,0,1,0,4,2,0,0,0,0/0
Casey Cizikas,Islanders,2024-10-25,Away,11:52,0,0,-1,0,1,0,0,0,1/2
