Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Josh Morrissey,Jets,2024-10-11,Home,26:17,0,1,2,2,2,0,0,1,0/0
Neal Pionk,Jets,2024-10-11,Home,21:07,0,0,0,0,0,0,0,0,0/0
Dylan Samberg,Jets,2024-10-11,Home,21:29,0,0,-1,1,2,0,1,2,0/0
Mason Appleton,Jets,2024-10-13,Home,14:15,0,0,0,1,1,0,1,0,0/0
Morgan Barron,Jets,2024-10-13,Home,12:07,0,0,0,2,0,2,0,0,0/0
Kyle Connor,Jets,2024-10-13,Home,20:20,1,0,0,8,1,0,2,1,0/0
Nikolaj Ehlers,Jets,2024-10-13,Home,14:16,0,0,0,2,1,0,0,2,0/0
Alex Iafallo,Jets,2024-10-13,Home,12:35,0,0,0,0,1,0,0,0,1/1
Rasmus Kupari,Jets,2024-10-13,Home,11:10,0,0,0,1,0,2,0,1,5/10
Adam Lowry,Jets,2024-10-13,Home,13:41,0,1,1,1,3,0,0,0,11/19
Vladislav Namestnikov,Jets,2024-10-13,Home,13:21,0,0,0,1,2,0,1,1,5/10
Nino Niederreiter,Jets,2024-10-13,Home,12:03,0,0,0,0,0,0,0,0,1/1
Cole Perfetti,Jets,2024-10-13,Home,13:34,0,0,0,3,1,0,0,0,0/0
Mark Scheifele,Jets,2024-10-13,Home,20:52,1,1,0,1,0,0,1,3,7/18
Gabriel Vilardi,Jets,2024-10-13,Home,19:07,0,0,0,1,0,0,0,2,0/0
Dylan DeMelo,Jets,2024-10-13,Home,21:33,0,0,-1,1,1,2,1,2,0/0
Haydn Fleury,Jets,2024-10-13,Home,16:09,0,0,0,2,0,0,0,0,0/0
Colin Miller,Jets,2024-10-13,Home,15:24,0,0,1,2,1,0,0,1,0/0
Josh Morrissey,Jets,2024-10-13,Home,23:01,0,1,0,3,1,0,1,0,0/0
Neal Pionk,Jets,2024-10-13,Home,21:26,0,0,0,4,0,0,0,2,0/0
Dylan Samberg,Jets,2024-10-13,Home,22:31,0,0,0,2,2,0,0,3,0/0
Mason Appleton,Jets,2024-10-18,Home,13:36,0,0,-1,0,0,0,1,0,0/0
Morgan Barron,Jets,2024-10-18,Home,12:11,0,0,-2,2,0,0,0,0,1/1
Kyle Connor,Jets,2024-10-18,Home,21:16,1,0,1,4,0,0,0,2,0/0
Nikolaj Ehlers,Jets,2024-10-18,Home,15:54,2,1,3,5,0,0,1,2,0/0
Alex Iafallo,Jets,2024-10-18,Home,13:39,0,2,-1,1,2,0,0,0,0/0
Rasmus Kupari,Jets,2024-10-18,Home,10:43,0,0,-1,2,0,0,0,2,4/8
Adam Lowry,Jets,2024-10-18,Home,14:23,0,0,-1,2,0,0,0,0,8/20
Vladislav Namestnikov,Jets,2024-10-18,Home,13:29,1,3,3,1,0,0,0,1,4/6
Nino Niederreiter,Jets,2024-10-18,Home,17:28,0,0,0,2,1,2,0,0,1/1
Cole Perfetti,Jets,2024-10-18,Home,13:27,2,2,4,5,0,0,0,0,0/1
Mark Scheifele,Jets,2024-10-18,Home,21:32,0,1,1,2,1,0,1,0,10/18
Gabriel Vilardi,Jets,2024-10-18,Home,21:23,0,2,0,0,0,0,0,1,0/0
Dylan DeMelo,Jets,2024-10-18,Home,20:12,0,0,-1,1,3,0,0,0,0/0
Haydn Fleury,Jets,2024-10-18,Home,14:31,0,0,0,1,0,0,1,1,0/0
Colin Miller,Jets,2024-10-18,Home,12:00,0,1,1,2,0,0,0,1,0/0
Josh Morrissey,Jets,2024-10-18,Home,26:04,1,0,1,3,2,2,0,0,0/0
Neal Pionk,Jets,2024-10-18,Home,19:20,1,3,2,2,0,0,1,0,0/0
Dylan Samberg,Jets,2024-10-18,Home,16:06,0,0,1,1,1,0,0,0,0/0
Mason Appleton,Jets,2024-10-20,Home,16:06,1,1,3,3,3,0,0,4,1/1
Morgan Barron,Jets,2024-10-20,Home,11:14,0,0,-1,2,0,0,0,1,0/0
Kyle Connor,Jets,2024-10-20,Home,19:20,1,0,2,4,1,0,2,2,0/0
Nikolaj Ehlers,Jets,2024-10-20,Home,12:57,0,2,1,3,0,0,0,0,0/0
David Gustafsson,Jets,2024-10-20,Home,10:21,0,0,-1,2,0,0,0,0,3/10
Alex Iafallo,Jets,2024-10-20,Home,10:50,0,0,-1,1,2,0,0,0,0/0
Adam Lowry,Jets,2024-10-20,Home,15:22,1,0,3,2,0,2,0,2,7/17
Vladislav Namestnikov,Jets,2024-10-20,Home,14:07,1,0,1,1,1,0,0,0,7/11
Nino Niederreiter,Jets,2024-10-20,Home,16:20,1,0,3,5,3,0,0,0,0/1
Cole Perfetti,Jets,2024-10-20,Home,13:33,0,0,0,1,2,0,0,0,1/1
Mark Scheifele,Jets,2024-10-20,Home,20:36,1,0,1,2,1,0,0,2,9/21
Gabriel Vilardi,Jets,2024-10-20,Home,16:40,0,0,1,1,0,0,1,0,0/0
Dylan DeMelo,Jets,2024-10-20,Home,21:51,0,1,2,0,1,0,0,7,0/0
Colin Miller,Jets,2024-10-20,Home,15:24,0,2,1,2,0,2,0,1,0/0
Josh Morrissey,Jets,2024-10-20,Home,22:09,0,2,2,1,5,0,0,1,0/0
Neal Pionk,Jets,2024-10-20,Home,21:20,0,1,1,2,3,0,1,1,0/0
Dylan Samberg,Jets,2024-10-20,Home,21:14,0,0,1,3,0,0,0,2,0/0
Logan Stanley,Jets,2024-10-20,Home,16:52,0,1,1,2,3,0,0,1,0/0
Mason Appleton,Jets,2024-10-22,Away,14:01,0,0,0,0,0,0,0,0,1/1
Morgan Barron,Jets,2024-10-22,Away,10:16,0,0,0,2,1,0,1,0,0/0
Kyle Connor,Jets,2024-10-22,Away,19:57,1,0,-1,3,0,0,0,0,0/0
Nikolaj Ehlers,Jets,2024-10-22,Away,17:26,0,1,1,0,2,0,0,1,0/0
Alex Iafallo,Jets,2024-10-22,Away,10:35,0,0,0,0,0,0,0,0,0/0
Rasmus Kupari,Jets,2024-10-22,Away,10:04,0,0,0,1,2,0,0,0,5/8
Adam Lowry,Jets,2024-10-22,Away,17:04,0,0,0,1,2,0,0,2,10/12
Vladislav Namestnikov,Jets,2024-10-22,Away,14:36,0,0,2,0,0,0,0,1,4/12
Nino Niederreiter,Jets,2024-10-22,Away,13:27,1,0,0,2,0,0,0,0,0/1
Cole Perfetti,Jets,2024-10-22,Away,15:55,0,3,2,2,1,0,0,2,0/1
Mark Scheifele,Jets,2024-10-22,Away,19:38,0,0,-2,3,0,0,0,2,10/17
Gabriel Vilardi,Jets,2024-10-22,Away,16:30,0,0,-2,0,1,0,0,0,0/0
Dylan DeMelo,Jets,2024-10-22,Away,20:56,0,0,-1,1,0,0,0,0,0/0
Colin Miller,Jets,2024-10-22,Away,14:44,1,0,1,3,1,0,0,0,0/0
Josh Morrissey,Jets,2024-10-22,Away,21:35,0,0,-1,2,0,2,1,1,0/0
Neal Pionk,Jets,2024-10-22,Away,22:27,0,1,0,3,5,0,0,3,0/0
Dylan Samberg,Jets,2024-10-22,Away,20:56,0,1,0,1,1,2,1,0,0/0
Logan Stanley,Jets,2024-10-22,Away,16:28,0,0,1,0,3,0,0,0,0/0
Mason Appleton,Jets,2024-10-24,Away,13:44,0,1,0,3,1,0,0,1,0/0
Morgan Barron,Jets,2024-10-24,Away,11:35,0,0,0,1,1,0,2,1,0/0
Kyle Connor,Jets,2024-10-24,Away,19:48,0,2,0,1,1,0,0,2,0/1
Nikolaj Ehlers,Jets,2024-10-24,Away,17:11,1,0,1,3,0,0,0,0,0/0
Alex Iafallo,Jets,2024-10-24,Away,11:07,0,0,1,0,0,0,0,1,0/0
Rasmus Kupari,Jets,2024-10-24,Away,10:53,0,0,-1,0,2,0,0,0,7/14
Adam Lowry,Jets,2024-10-24,Away,14:19,0,1,0,2,1,2,1,0,13/23
Vladislav Namestnikov,Jets,2024-10-24,Away,15:28,0,0,0,1,0,0,1,0,8/16
Nino Niederreiter,Jets,2024-10-24,Away,12:06,2,0,2,3,0,0,0,0,0/0
Cole Perfetti,Jets,2024-10-24,Away,14:15,0,1,1,4,0,0,0,0,1/1
Mark Scheifele,Jets,2024-10-24,Away,21:30,0,2,0,2,0,0,0,1,11/20
Gabriel Vilardi,Jets,2024-10-24,Away,18:40,1,0,-1,3,2,0,0,0,0/0
Dylan DeMelo,Jets,2024-10-24,Away,21:52,0,0,0,0,1,2,1,1,0/0
Colin Miller,Jets,2024-10-24,Away,13:28,0,0,1,2,0,0,0,0,0/0
Josh Morrissey,Jets,2024-10-24,Away,27:36,0,0,0,2,2,0,0,0,0/0
Neal Pionk,Jets,2024-10-24,Away,21:28,0,1,0,6,3,0,0,2,0/0
Dylan Samberg,Jets,2024-10-24,Away,20:36,0,0,-1,3,2,0,1,3,0/0
Logan Stanley,Jets,2024-10-24,Away,14:49,0,0,1,0,1,0,0,0,0/0
Mason Appleton,Jets,2024-10-26,Away,14:15,1,1,0,3,1,0,0,0,0/0
Morgan Barron,Jets,2024-10-26,Away,10:55,0,0,-1,1,1,2,1,0,0/1
Kyle Connor,Jets,2024-10-26,Away,20:13,1,1,0,5,0,0,0,1,0/1
Nikolaj Ehlers,Jets,2024-10-26,Away,16:01,1,0,0,5,1,2,0,1,0/0
Alex Iafallo,Jets,2024-10-26,Away,09:41,0,0,0,1,0,0,0,0,0/0
Rasmus Kupari,Jets,2024-10-26,Away,08:29,0,0,-1,1,0,0,1,1,4/8
Adam Lowry,Jets,2024-10-26,Away,16:37,0,2,2,2,2,0,0,1,13/26
Vladislav Namestnikov,Jets,2024-10-26,Away,12:10,0,1,0,1,0,0,0,0,7/14
Nino Niederreiter,Jets,2024-10-26,Away,11:21,0,2,1,3,0,2,2,0,0/0
Cole Perfetti,Jets,2024-10-26,Away,13:11,1,0,0,1,1,0,0,1,0/1
Mark Scheifele,Jets,2024-10-26,Away,20:18,0,0,-1,1,4,2,0,2,10/22
Gabriel Vilardi,Jets,2024-10-26,Away,19:06,0,0,-1,2,0,0,0,1,0/0
Dylan DeMelo,Jets,2024-10-26,Away,21:58,0,0,-2,0,5,0,0,1,0/0
Colin Miller,Jets,2024-10-26,Away,13:24,0,0,-1,1,0,0,0,0,0/0
Josh Morrissey,Jets,2024-10-26,Away,23:57,0,1,-2,2,2,0,2,1,0/0
Neal Pionk,Jets,2024-10-26,Away,19:58,0,2,2,3,1,2,0,0,0/0
Dylan Samberg,Jets,2024-10-26,Away,19:38,1,0,3,2,0,2,0,2,0/0
Logan Stanley,Jets,2024-10-26,Away,17:59,0,0,0,1,1,0,0,3,0/0
Mason Appleton,Jets,2024-10-28,Home,15:00,0,0,-1,1,1,0,0,0,1/1
Morgan Barron,Jets,2024-10-28,Home,10:08,0,0,-1,1,0,0,1,0,0/0
Kyle Connor,Jets,2024-10-28,Home,20:07,2,2,-1,7,0,0,1,0,0/0
Nikolaj Ehlers,Jets,2024-10-28,Home,17:07,0,1,0,1,0,0,0,0,0/0
Alex Iafallo,Jets,2024-10-28,Home,10:44,0,0,-1,3,1,0,0,0,0/0
Rasmus Kupari,Jets,2024-10-28,Home,07:17,0,0,-2,1,0,0,0,0,3/9
Adam Lowry,Jets,2024-10-28,Home,14:50,0,0,0,0,0,0,2,0,6/17
Vladislav Namestnikov,Jets,2024-10-28,Home,13:54,0,0,-1,0,1,0,1,0,2/10
Nino Niederreiter,Jets,2024-10-28,Home,15:07,0,0,-1,1,0,0,0,0,0/2
Cole Perfetti,Jets,2024-10-28,Home,15:16,0,0,-1,1,1,0,0,2,0/0
Mark Scheifele,Jets,2024-10-28,Home,22:27,1,1,-1,2,0,0,1,1,7/18
Gabriel Vilardi,Jets,2024-10-28,Home,20:00,1,1,-1,2,0,0,0,0,0/0
Dylan DeMelo,Jets,2024-10-28,Home,20:01,0,0,0,0,1,0,0,0,0/0
Colin Miller,Jets,2024-10-28,Home,13:18,0,0,0,0,1,0,0,0,0/0
Josh Morrissey,Jets,2024-10-28,Home,27:29,0,3,1,2,2,0,2,0,0/0
Neal Pionk,Jets,2024-10-28,Home,21:07,0,0,-4,1,2,0,0,2,0/0
Dylan Samberg,Jets,2024-10-28,Home,16:36,0,0,-5,0,0,0,1,1,0/0
Logan Stanley,Jets,2024-10-28,Home,16:11,0,0,0,0,2,4,0,0,0/0
Mason Appleton,Jets,2024-10-30,Away,13:56,0,0,2,1,1,0,0,2,0/0
Morgan Barron,Jets,2024-10-30,Away,13:06,0,0,1,0,3,0,0,1,0/0
Kyle Connor,Jets,2024-10-30,Away,16:18,1,2,3,4,1,0,0,0,0/0
Nikolaj Ehlers,Jets,2024-10-30,Away,17:05,0,0,0,2,0,0,0,0,0/0
Alex Iafallo,Jets,2024-10-30,Away,13:03,0,1,0,1,2,0,0,0,0/0
Rasmus Kupari,Jets,2024-10-30,Away,11:50,0,0,0,2,0,0,0,0,3/5
Adam Lowry,Jets,2024-10-30,Away,15:09,0,1,2,0,2,0,0,0,13/22
Vladislav Namestnikov,Jets,2024-10-30,Away,14:14,0,1,0,0,0,0,1,0,5/7
Nino Niederreiter,Jets,2024-10-30,Away,14:48,1,0,1,4,0,0,1,0,0/0
Cole Perfetti,Jets,2024-10-30,Away,15:43,0,0,0,1,0,0,0,0,0/1
Mark Scheifele,Jets,2024-10-30,Away,18:51,0,1,3,2,1,2,1,1,12/19
Gabriel Vilardi,Jets,2024-10-30,Away,16:17,1,1,3,3,0,0,0,1,0/0
Dylan DeMelo,Jets,2024-10-30,Away,23:02,0,0,3,0,3,0,0,2,0/0
Colin Miller,Jets,2024-10-30,Away,12:21,1,0,1,2,1,0,0,0,0/0
Josh Morrissey,Jets,2024-10-30,Away,24:43,0,0,2,1,3,0,0,3,0/0
Neal Pionk,Jets,2024-10-30,Away,21:01,2,0,2,3,0,2,0,1,0/0
Dylan Samberg,Jets,2024-10-30,Away,20:59,0,0,2,1,1,2,0,0,0/0
Logan Stanley,Jets,2024-10-30,Away,14:33,0,1,0,2,1,0,0,1,0/0
Mason Appleton,Jets,2024-11-01,Away,14:15,1,0,1,1,0,0,0,0,0/0
Morgan Barron,Jets,2024-11-01,Away,11:04,0,0,0,1,0,2,0,1,0/0
Kyle Connor,Jets,2024-11-01,Away,17:26,0,1,1,4,0,0,1,0,0/0
Nikolaj Ehlers,Jets,2024-11-01,Away,17:19,3,1,3,5,0,0,0,1,0/0
Alex Iafallo,Jets,2024-11-01,Away,12:54,0,0,0,0,0,0,0,0,0/0
Rasmus Kupari,Jets,2024-11-01,Away,10:59,0,0,0,3,1,0,0,1,4/7
Adam Lowry,Jets,2024-11-01,Away,15:38,0,1,1,2,0,0,0,2,6/17
Vladislav Namestnikov,Jets,2024-11-01,Away,15:21,0,0,3,3,1,0,0,0,6/14
Nino Niederreiter,Jets,2024-11-01,Away,14:41,0,0,0,3,0,0,0,1,0/1
Cole Perfetti,Jets,2024-11-01,Away,15:14,0,0,2,0,1,0,1,1,0/0
Mark Scheifele,Jets,2024-11-01,Away,18:26,0,1,0,5,0,2,0,1,12/19
Gabriel Vilardi,Jets,2024-11-01,Away,17:45,1,0,1,3,0,0,0,2,0/0
Dylan DeMelo,Jets,2024-11-01,Away,21:04,0,0,0,4,0,0,1,0,0/0
Colin Miller,Jets,2024-11-01,Away,15:07,0,1,2,0,1,0,0,0,0/0
Josh Morrissey,Jets,2024-11-01,Away,25:02,1,1,0,5,2,0,2,1,0/0
Neal Pionk,Jets,2024-11-01,Away,19:42,0,1,2,2,1,0,0,0,0/0
Dylan Samberg,Jets,2024-11-01,Away,20:04,0,0,2,1,3,0,2,1,0/0
Logan Stanley,Jets,2024-11-01,Away,15:51,0,0,2,2,2,0,1,0,0/0
Mason Appleton,Jets,2024-11-03,Home,14:44,0,0,0,2,1,0,0,0,0/0
Morgan Barron,Jets,2024-11-03,Home,12:33,0,0,1,2,0,0,0,0,0/0
Kyle Connor,Jets,2024-11-03,Home,19:43,0,1,1,1,0,0,0,0,0/0
Nikolaj Ehlers,Jets,2024-11-03,Home,14:06,1,1,1,3,0,0,0,0,0/0
Alex Iafallo,Jets,2024-11-03,Home,12:29,1,0,0,2,1,0,2,0,0/0
Rasmus Kupari,Jets,2024-11-03,Home,12:31,0,0,0,1,1,0,1,1,3/9
Adam Lowry,Jets,2024-11-03,Home,14:40,0,0,0,0,2,0,1,0,13/24
Vladislav Namestnikov,Jets,2024-11-03,Home,13:08,1,1,2,1,0,0,0,0,8/16
Nino Niederreiter,Jets,2024-11-03,Home,14:59,0,1,0,3,0,0,0,1,0/0
Cole Perfetti,Jets,2024-11-03,Home,12:27,1,1,1,3,0,0,0,0,0/0
Mark Scheifele,Jets,2024-11-03,Home,20:52,1,1,2,3,0,0,0,1,9/23
Gabriel Vilardi,Jets,2024-11-03,Home,19:54,0,1,1,3,0,0,0,0,0/0
Dylan DeMelo,Jets,2024-11-03,Home,20:43,0,1,2,2,1,0,1,0,0/0
Colin Miller,Jets,2024-11-03,Home,12:58,0,0,2,0,0,0,0,0,0/0
Josh Morrissey,Jets,2024-11-03,Home,23:38,0,2,0,2,1,0,0,2,0/0
Neal Pionk,Jets,2024-11-03,Home,22:33,0,0,0,3,5,2,0,0,0/0
Dylan Samberg,Jets,2024-11-03,Home,23:07,1,0,1,2,1,10,0,1,0/0
Logan Stanley,Jets,2024-11-03,Home,11:42,1,0,1,1,1,5,0,1,0/0
Mason Appleton,Jets,2024-11-05,Home,14:09,0,1,2,1,1,0,0,2,0/0
Morgan Barron,Jets,2024-11-05,Home,09:49,0,0,0,0,3,0,1,0,0/0
Kyle Connor,Jets,2024-11-05,Home,20:04,0,0,0,3,0,2,0,1,0/0
Nikolaj Ehlers,Jets,2024-11-05,Home,14:53,0,0,0,2,0,0,0,1,0/0
Alex Iafallo,Jets,2024-11-05,Home,10:41,0,0,0,0,2,0,0,0,0/0
Rasmus Kupari,Jets,2024-11-05,Home,08:55,0,0,0,1,1,2,0,0,9/13
Adam Lowry,Jets,2024-11-05,Home,15:59,0,2,2,1,2,0,1,0,12/19
Vladislav Namestnikov,Jets,2024-11-05,Home,14:23,0,0,0,0,3,0,1,0,3/9
Nino Niederreiter,Jets,2024-11-05,Home,13:49,2,0,2,3,1,0,1,1,0/1
Cole Perfetti,Jets,2024-11-05,Home,14:00,0,0,0,1,0,0,1,2,0/0
Mark Scheifele,Jets,2024-11-05,Home,19:16,0,1,0,1,2,0,0,0,7/15
Gabriel Vilardi,Jets,2024-11-05,Home,18:35,1,0,0,4,0,0,0,2,0/0
Dylan DeMelo,Jets,2024-11-05,Home,22:33,0,0,1,0,1,0,0,0,0/0
Colin Miller,Jets,2024-11-05,Home,11:44,0,0,0,3,1,2,0,3,0/0
Josh Morrissey,Jets,2024-11-05,Home,22:23,0,1,1,0,0,0,0,2,0/0
Neal Pionk,Jets,2024-11-05,Home,21:56,0,0,1,2,1,0,0,2,0/0
Dylan Samberg,Jets,2024-11-05,Home,24:19,0,1,1,5,1,0,1,2,0/0
Logan Stanley,Jets,2024-11-05,Home,14:32,0,0,0,1,0,2,0,0,0/0
Mason Appleton,Jets,2024-11-07,Home,18:18,0,0,0,0,0,0,0,1,0/0
Morgan Barron,Jets,2024-11-07,Home,09:47,0,0,0,1,1,0,0,2,1/1
Kyle Connor,Jets,2024-11-07,Home,19:37,0,0,1,3,0,0,0,1,0/0
Nikolaj Ehlers,Jets,2024-11-07,Home,15:29,0,0,0,5,0,0,0,0,0/0
Alex Iafallo,Jets,2024-11-07,Home,09:16,0,0,0,1,0,0,0,0,0/0
Rasmus Kupari,Jets,2024-11-07,Home,08:05,0,0,0,2,0,0,1,0,3/7
Adam Lowry,Jets,2024-11-07,Home,17:15,0,0,0,3,1,0,0,0,9/15
Vladislav Namestnikov,Jets,2024-11-07,Home,13:31,0,0,0,2,1,0,0,1,7/14
Nino Niederreiter,Jets,2024-11-07,Home,18:45,0,0,0,2,0,0,0,0,0/0
Cole Perfetti,Jets,2024-11-07,Home,13:20,0,0,0,0,0,0,0,0,0/0
Mark Scheifele,Jets,2024-11-07,Home,21:24,0,1,1,0,1,0,1,2,12/21
Gabriel Vilardi,Jets,2024-11-07,Home,17:57,1,0,1,4,1,0,1,1,1/1
Dylan DeMelo,Jets,2024-11-07,Home,22:57,0,0,0,1,0,0,0,1,0/0
Colin Miller,Jets,2024-11-07,Home,12:51,0,0,0,1,0,0,0,2,0/0
Josh Morrissey,Jets,2024-11-07,Home,25:18,0,0,0,2,2,2,0,0,0/0
Neal Pionk,Jets,2024-11-07,Home,21:54,0,0,1,1,3,0,0,1,0/0
Dylan Samberg,Jets,2024-11-07,Home,20:29,0,0,1,0,5,0,2,0,0/0
Logan Stanley,Jets,2024-11-07,Home,12:52,0,0,0,0,2,0,0,0,0/0
Mason Appleton,Jets,2024-11-09,Home,14:26,0,0,-1,0,0,0,0,0,0/0
Morgan Barron,Jets,2024-11-09,Home,11:03,0,0,1,0,0,0,1,0,0/0
Kyle Connor,Jets,2024-11-09,Home,21:13,0,0,-1,4,0,0,0,1,0/0
Nikolaj Ehlers,Jets,2024-11-09,Home,16:20,1,0,1,3,0,0,1,0,0/0
Alex Iafallo,Jets,2024-11-09,Home,10:04,1,1,1,3,1,0,1,1,0/0
Rasmus Kupari,Jets,2024-11-09,Home,09:17,1,0,1,1,1,0,0,0,6/10
Adam Lowry,Jets,2024-11-09,Home,11:57,0,0,0,0,2,5,0,0,2/13
Vladislav Namestnikov,Jets,2024-11-09,Home,15:47,1,1,1,3,0,2,0,0,6/11
Nino Niederreiter,Jets,2024-11-09,Home,13:20,0,0,0,3,1,2,0,0,1/1
Cole Perfetti,Jets,2024-11-09,Home,16:06,0,2,1,1,1,2,0,0,0/1
Mark Scheifele,Jets,2024-11-09,Home,19:36,0,1,0,1,2,0,0,0,9/16
Gabriel Vilardi,Jets,2024-11-09,Home,16:51,0,1,0,3,2,0,0,2,0/0
Dylan DeMelo,Jets,2024-11-09,Home,20:20,0,0,-1,1,1,0,1,3,0/0
Colin Miller,Jets,2024-11-09,Home,12:57,0,0,1,0,1,2,1,1,0/0
Josh Morrissey,Jets,2024-11-09,Home,22:46,0,0,-1,1,2,0,0,1,0/0
Neal Pionk,Jets,2024-11-09,Home,20:38,0,1,1,0,1,0,0,1,0/0
Dylan Samberg,Jets,2024-11-09,Home,21:44,0,0,1,1,1,0,0,1,0/0
Logan Stanley,Jets,2024-11-09,Home,15:35,0,0,0,0,1,2,1,2,0/0
Mason Appleton,Jets,2024-11-12,Away,14:11,0,0,-1,1,0,0,0,1,0/0
Morgan Barron,Jets,2024-11-12,Away,10:51,0,0,0,2,1,0,0,0,0/0
Kyle Connor,Jets,2024-11-12,Away,20:59,2,1,4,7,1,2,1,2,0/0
Nikolaj Ehlers,Jets,2024-11-12,Away,15:45,0,2,0,1,0,0,0,1,0/0
Alex Iafallo,Jets,2024-11-12,Away,11:46,0,0,2,1,1,0,0,1,0/0
Rasmus Kupari,Jets,2024-11-12,Away,09:41,0,0,1,2,0,0,0,0,5/8
Adam Lowry,Jets,2024-11-12,Away,14:40,0,0,-1,3,2,0,0,1,5/17
Vladislav Namestnikov,Jets,2024-11-12,Away,13:40,1,0,0,4,1,0,0,4,2/7
Nino Niederreiter,Jets,2024-11-12,Away,12:36,0,0,-1,0,0,0,0,1,0/0
Cole Perfetti,Jets,2024-11-12,Away,13:54,0,0,0,1,0,0,0,1,0/3
Mark Scheifele,Jets,2024-11-12,Away,20:02,2,0,3,3,2,0,0,1,6/16
Gabriel Vilardi,Jets,2024-11-12,Away,17:30,1,0,3,3,0,0,1,0,0/0
Dylan DeMelo,Jets,2024-11-12,Away,22:57,0,1,1,0,0,0,1,2,0/0
Haydn Fleury,Jets,2024-11-12,Away,13:18,0,0,0,1,0,0,0,0,0/0
Colin Miller,Jets,2024-11-12,Away,12:55,0,0,-1,0,0,0,0,1,0/0
Josh Morrissey,Jets,2024-11-12,Away,21:55,0,1,1,3,2,2,0,2,0/0
Neal Pionk,Jets,2024-11-12,Away,23:25,0,3,2,0,1,0,0,3,0/0
Dylan Samberg,Jets,2024-11-12,Away,22:38,0,1,2,1,2,2,0,2,0/0
Mason Appleton,Jets,2024-11-14,Away,14:10,0,0,1,2,1,0,1,0,0/2
Morgan Barron,Jets,2024-11-14,Away,09:16,0,0,0,0,0,0,1,0,0/0
Kyle Connor,Jets,2024-11-14,Away,22:05,0,0,-2,2,1,0,0,1,0/0
Nikolaj Ehlers,Jets,2024-11-14,Away,18:36,0,0,-2,1,1,0,0,2,0/0
Alex Iafallo,Jets,2024-11-14,Away,10:35,0,0,0,1,0,0,2,0,0/0
