Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Damon Severson,Blue,2024-10-26,Away,20:43,0,0,-3,0,2,0,1,3,0/0
Zach Werenski,Blue,2024-10-26,Away,27:46,1,0,1,4,2,2,2,3,0/0
Zachary Aston-Reese,Blue,2024-10-28,Home,13:49,0,0,0,1,0,0,0,0,0/1
Yegor Chinakhov,Blue,2024-10-28,Home,17:16,0,1,1,1,1,0,0,1,0/0
Justin Danforth,Blue,2024-10-28,Home,17:17,0,0,0,5,0,0,1,0,4/13
Adam Fantilli,Blue,2024-10-28,Home,10:37,1,1,3,1,0,0,0,1,4/9
Sean Kuraly,Blue,2024-10-28,Home,13:13,0,0,1,0,0,2,0,1,6/12
Kevin Labanc,Blue,2024-10-28,Home,11:13,0,0,0,1,2,0,0,0,0/0
Kirill Marchenko,Blue,2024-10-28,Home,17:40,0,2,1,0,0,0,1,2,0/0
Sean Monahan,Blue,2024-10-28,Home,17:13,2,0,1,3,1,0,0,0,4/13
Mathieu Olivier,Blue,2024-10-28,Home,14:12,1,0,1,2,2,0,1,0,0/0
Mikael Pyyhtia,Blue,2024-10-28,Home,10:42,1,0,3,2,0,0,0,2,0/0
Cole Sillinger,Blue,2024-10-28,Home,16:33,1,2,3,2,0,2,0,0,3/6
James van Riemsdyk,Blue,2024-10-28,Home,12:57,0,1,1,1,0,0,0,0,0/1
Jake Christiansen,Blue,2024-10-28,Home,15:41,0,0,1,1,1,2,0,0,0/0
Jordan Harris,Blue,2024-10-28,Home,14:05,0,0,1,0,4,0,0,1,0/0
Jack Johnson,Blue,2024-10-28,Home,16:28,0,0,2,1,1,0,1,3,0/0
Ivan Provorov,Blue,2024-10-28,Home,25:36,0,0,2,0,1,2,0,2,0/0
Damon Severson,Blue,2024-10-28,Home,24:45,0,0,2,1,0,2,0,1,0/0
Zach Werenski,Blue,2024-10-28,Home,20:20,0,1,2,3,1,0,0,2,0/0
Zachary Aston-Reese,Blue,2024-10-30,Home,14:54,0,0,0,1,0,0,0,0,0/0
Yegor Chinakhov,Blue,2024-10-30,Home,16:24,0,0,0,2,1,0,0,2,0/0
Justin Danforth,Blue,2024-10-30,Home,16:39,1,0,1,2,2,2,0,0,4/11
Adam Fantilli,Blue,2024-10-30,Home,16:29,0,0,0,0,0,0,1,3,4/9
Sean Kuraly,Blue,2024-10-30,Home,09:31,0,1,1,1,1,0,0,1,3/6
Kevin Labanc,Blue,2024-10-30,Home,12:10,0,1,1,2,1,0,0,0,0/0
Kirill Marchenko,Blue,2024-10-30,Home,15:52,0,0,0,1,0,0,0,1,0/1
Sean Monahan,Blue,2024-10-30,Home,18:58,0,0,1,4,1,0,0,1,6/15
Mathieu Olivier,Blue,2024-10-30,Home,16:32,0,0,0,2,3,0,0,1,0/1
Mikael Pyyhtia,Blue,2024-10-30,Home,14:09,0,0,0,0,0,0,0,0,0/0
Cole Sillinger,Blue,2024-10-30,Home,16:29,0,1,1,2,1,0,0,2,1/2
James van Riemsdyk,Blue,2024-10-30,Home,09:45,0,0,1,1,1,0,0,0,0/0
Jake Christiansen,Blue,2024-10-30,Home,20:59,0,0,1,1,3,0,0,1,0/0
Jordan Harris,Blue,2024-10-30,Home,13:20,0,0,0,0,0,0,0,0,0/0
Jack Johnson,Blue,2024-10-30,Home,16:09,0,0,0,1,1,0,0,1,0/0
Ivan Provorov,Blue,2024-10-30,Home,23:41,0,1,1,2,1,0,0,3,0/0
Damon Severson,Blue,2024-10-30,Home,22:23,1,0,2,2,3,0,1,0,0/0
Zach Werenski,Blue,2024-10-30,Home,23:36,0,0,0,2,1,0,1,0,0/0
Zachary Aston-Reese,Blue,2024-11-01,Home,12:48,0,0,-2,0,0,0,0,1,0/0
Yegor Chinakhov,Blue,2024-11-01,Home,16:14,0,0,0,0,0,0,0,0,0/0
Justin Danforth,Blue,2024-11-01,Home,15:46,0,0,-3,2,0,0,0,0,11/18
Adam Fantilli,Blue,2024-11-01,Home,14:10,0,0,-1,3,1,0,1,0,6/9
Sean Kuraly,Blue,2024-11-01,Home,13:00,1,0,0,1,2,0,0,1,3/7
Kirill Marchenko,Blue,2024-11-01,Home,16:08,0,1,0,1,0,0,1,0,0/2
Sean Monahan,Blue,2024-11-01,Home,16:12,1,0,0,3,0,0,0,1,6/15
Mathieu Olivier,Blue,2024-11-01,Home,14:16,0,0,0,0,2,2,0,0,2/2
Mikael Pyyhtia,Blue,2024-11-01,Home,15:08,0,0,-1,1,1,0,0,1,0/0
Cole Sillinger,Blue,2024-11-01,Home,17:14,0,0,-1,2,2,0,0,0,2/5
Dmitri Voronkov,Blue,2024-11-01,Home,13:24,0,0,-3,1,1,2,0,1,0/0
James van Riemsdyk,Blue,2024-11-01,Home,14:18,0,1,-1,0,0,0,0,0,0/0
Jake Christiansen,Blue,2024-11-01,Home,18:09,0,0,-3,2,1,0,1,0,0/0
Jordan Harris,Blue,2024-11-01,Home,12:52,0,0,-3,0,0,0,0,0,0/0
Jack Johnson,Blue,2024-11-01,Home,16:07,0,0,-1,0,1,0,0,1,0/0
Ivan Provorov,Blue,2024-11-01,Home,24:33,0,0,0,1,1,0,1,2,0/0
Damon Severson,Blue,2024-11-01,Home,21:40,0,0,-2,1,2,0,1,6,0/0
Zach Werenski,Blue,2024-11-01,Home,25:06,0,1,1,4,1,0,0,3,0/0
Zachary Aston-Reese,Blue,2024-11-02,Away,14:37,0,1,0,1,2,0,0,0,0/0
Yegor Chinakhov,Blue,2024-11-02,Away,16:25,0,0,1,4,0,0,0,0,0/0
Justin Danforth,Blue,2024-11-02,Away,13:49,0,0,-2,1,1,0,0,0,6/12
Adam Fantilli,Blue,2024-11-02,Away,16:34,0,1,-1,4,0,0,0,1,11/19
Sean Kuraly,Blue,2024-11-02,Away,14:25,0,0,-1,1,0,0,2,1,11/13
Kevin Labanc,Blue,2024-11-02,Away,14:20,1,0,0,3,0,0,0,0,0/0
Kirill Marchenko,Blue,2024-11-02,Away,16:51,0,0,-2,2,0,0,1,2,0/0
Sean Monahan,Blue,2024-11-02,Away,16:32,0,1,-1,2,1,2,1,1,8/16
Mathieu Olivier,Blue,2024-11-02,Away,12:52,0,0,-2,3,0,0,1,0,0/1
Mikael Pyyhtia,Blue,2024-11-02,Away,12:28,0,0,-2,0,1,0,0,0,0/0
Cole Sillinger,Blue,2024-11-02,Away,18:15,0,0,-4,1,0,0,1,2,2/2
Dmitri Voronkov,Blue,2024-11-02,Away,13:47,0,0,-1,2,0,0,0,0,0/0
Jake Christiansen,Blue,2024-11-02,Away,16:17,0,0,-1,1,1,0,1,1,0/0
David Jiricek,Blue,2024-11-02,Away,17:05,0,0,-2,2,1,0,1,1,0/0
Jack Johnson,Blue,2024-11-02,Away,16:08,0,0,-2,1,1,0,0,1,0/0
Ivan Provorov,Blue,2024-11-02,Away,24:32,0,0,-2,1,1,0,2,1,0/0
Damon Severson,Blue,2024-11-02,Away,17:57,1,0,-1,3,1,0,0,1,0/0
Zach Werenski,Blue,2024-11-02,Away,25:06,0,0,-2,4,2,0,0,1,0/0
Yegor Chinakhov,Blue,2024-11-05,Away,19:32,0,1,1,5,1,0,0,1,0/0
Justin Danforth,Blue,2024-11-05,Away,17:15,0,0,-1,6,1,0,0,0,7/15
Adam Fantilli,Blue,2024-11-05,Away,17:50,0,0,0,4,0,2,2,4,5/9
Sean Kuraly,Blue,2024-11-05,Away,08:45,0,0,0,1,2,0,0,0,0/4
Kevin Labanc,Blue,2024-11-05,Away,10:16,0,0,0,4,1,0,0,0,0/0
Kirill Marchenko,Blue,2024-11-05,Away,17:47,1,0,1,2,0,0,0,1,0/1
Sean Monahan,Blue,2024-11-05,Away,21:28,0,0,0,4,1,0,0,1,14/22
Mathieu Olivier,Blue,2024-11-05,Away,14:02,0,0,-1,2,1,2,0,0,0/0
Mikael Pyyhtia,Blue,2024-11-05,Away,11:42,0,0,0,1,1,0,1,0,0/0
Cole Sillinger,Blue,2024-11-05,Away,20:36,0,0,-1,1,1,0,0,0,3/5
Dmitri Voronkov,Blue,2024-11-05,Away,12:42,0,0,0,2,0,0,0,0,0/0
James van Riemsdyk,Blue,2024-11-05,Away,08:05,0,0,0,1,1,0,0,0,0/0
Jake Christiansen,Blue,2024-11-05,Away,16:43,0,0,0,1,1,2,0,1,0/0
David Jiricek,Blue,2024-11-05,Away,09:15,0,0,0,3,0,2,0,2,0/0
Jack Johnson,Blue,2024-11-05,Away,11:11,0,0,-1,1,0,0,0,0,0/0
Ivan Provorov,Blue,2024-11-05,Away,29:16,0,0,0,3,2,2,1,0,0/0
Damon Severson,Blue,2024-11-05,Away,22:02,0,1,1,6,1,0,1,1,0/0
Zach Werenski,Blue,2024-11-05,Away,31:26,0,0,-2,3,1,0,3,1,0/0
Zachary Aston-Reese,Blue,2024-11-09,Away,11:13,0,0,-1,2,0,0,0,0,0/0
Yegor Chinakhov,Blue,2024-11-09,Away,16:30,0,0,-2,2,1,0,0,1,0/0
Justin Danforth,Blue,2024-11-09,Away,17:37,0,2,1,2,0,0,0,1,6/11
Adam Fantilli,Blue,2024-11-09,Away,18:23,0,1,-1,0,2,2,0,1,4/13
Sean Kuraly,Blue,2024-11-09,Away,08:59,0,0,-1,1,0,0,0,1,4/8
Kevin Labanc,Blue,2024-11-09,Away,09:15,0,0,-1,1,0,0,0,0,0/0
Kirill Marchenko,Blue,2024-11-09,Away,18:05,0,0,-2,2,0,0,1,0,2/4
Sean Monahan,Blue,2024-11-09,Away,16:45,0,0,-2,3,1,4,1,0,8/19
Mathieu Olivier,Blue,2024-11-09,Away,11:15,0,0,0,1,0,5,1,0,1/1
Mikael Pyyhtia,Blue,2024-11-09,Away,14:31,0,0,0,0,1,2,0,1,0/0
Cole Sillinger,Blue,2024-11-09,Away,22:12,0,0,-2,3,0,0,0,0,0/2
Dmitri Voronkov,Blue,2024-11-09,Away,12:24,1,0,1,2,0,0,0,0,0/0
Jake Christiansen,Blue,2024-11-09,Away,16:40,0,0,0,1,0,0,1,1,0/0
David Jiricek,Blue,2024-11-09,Away,08:50,0,0,-1,0,1,0,0,0,0/0
Jack Johnson,Blue,2024-11-09,Away,11:43,0,0,-2,0,0,0,0,0,0/0
Ivan Provorov,Blue,2024-11-09,Away,27:30,1,0,0,1,4,0,0,2,0/0
Damon Severson,Blue,2024-11-09,Away,24:24,0,0,-1,1,3,0,0,1,0/0
Zach Werenski,Blue,2024-11-09,Away,27:21,0,0,-1,4,0,0,0,1,0/0
Zachary Aston-Reese,Blue,2024-11-10,Away,08:14,0,0,-1,1,0,0,0,0,0/0
Yegor Chinakhov,Blue,2024-11-10,Away,19:45,1,0,-1,7,0,0,0,0,0/0
Justin Danforth,Blue,2024-11-10,Away,13:10,0,0,-1,2,2,2,0,0,10/16
Adam Fantilli,Blue,2024-11-10,Away,21:39,0,0,0,0,1,0,0,0,1/1
Sean Kuraly,Blue,2024-11-10,Away,08:22,0,0,-1,3,1,0,0,0,4/6
Kirill Marchenko,Blue,2024-11-10,Away,21:07,1,1,0,5,1,0,0,1,0/0
Sean Monahan,Blue,2024-11-10,Away,19:07,0,0,-1,0,0,0,1,0,12/25
Mathieu Olivier,Blue,2024-11-10,Away,12:13,0,0,-1,1,1,2,0,0,0/1
Mikael Pyyhtia,Blue,2024-11-10,Away,11:54,0,0,-1,1,4,0,0,0,0/0
Cole Sillinger,Blue,2024-11-10,Away,20:27,0,0,-1,4,3,0,2,2,7/10
Dmitri Voronkov,Blue,2024-11-10,Away,16:13,0,0,-2,1,2,0,0,1,0/1
James van Riemsdyk,Blue,2024-11-10,Away,09:33,0,0,-1,1,0,0,0,1,0/0
Jake Christiansen,Blue,2024-11-10,Away,15:49,0,0,-2,0,1,0,0,0,0/0
Jordan Harris,Blue,2024-11-10,Away,12:18,0,0,-1,2,0,0,0,0,0/0
Jack Johnson,Blue,2024-11-10,Away,14:01,0,0,-1,2,2,0,1,0,0/0
Ivan Provorov,Blue,2024-11-10,Away,21:22,0,0,-1,1,0,0,0,0,0/0
Damon Severson,Blue,2024-11-10,Away,24:42,0,0,1,1,1,0,3,1,0/0
Zach Werenski,Blue,2024-11-10,Away,27:57,0,1,-1,8,3,0,1,2,0/0
Zachary Aston-Reese,Blue,2024-11-12,Away,13:22,1,1,2,3,3,0,0,2,1/1
Yegor Chinakhov,Blue,2024-11-12,Away,15:49,0,0,-1,2,1,0,1,1,0/0
Justin Danforth,Blue,2024-11-12,Away,14:28,0,0,-3,5,0,0,0,1,6/10
Adam Fantilli,Blue,2024-11-12,Away,16:12,0,0,-1,2,1,0,0,2,5/14
Sean Kuraly,Blue,2024-11-12,Away,11:49,1,1,2,2,2,0,1,0,6/10
Kevin Labanc,Blue,2024-11-12,Away,11:01,0,2,2,0,0,2,0,0,0/0
Kirill Marchenko,Blue,2024-11-12,Away,18:33,0,0,-1,4,0,0,0,2,2/2
Sean Monahan,Blue,2024-11-12,Away,18:45,0,0,-1,3,0,0,0,0,7/15
Mathieu Olivier,Blue,2024-11-12,Away,13:48,0,0,-3,0,1,0,0,0,0/0
Mikael Pyyhtia,Blue,2024-11-12,Away,13:54,0,0,-3,2,2,0,0,0,0/0
Cole Sillinger,Blue,2024-11-12,Away,14:59,0,0,0,4,0,0,0,1,3/3
Dmitri Voronkov,Blue,2024-11-12,Away,15:02,0,0,-1,0,0,0,0,0,0/0
Jake Christiansen,Blue,2024-11-12,Away,14:15,0,0,1,6,0,0,0,1,0/0
Dante Fabbro,Blue,2024-11-12,Away,19:17,0,0,0,1,0,2,0,4,0/0
Jack Johnson,Blue,2024-11-12,Away,16:07,0,0,1,0,1,0,0,0,0/0
Ivan Provorov,Blue,2024-11-12,Away,21:02,0,0,-2,2,1,2,0,0,0/0
Damon Severson,Blue,2024-11-12,Away,19:55,0,0,-2,2,1,0,0,1,0/0
Zach Werenski,Blue,2024-11-12,Away,28:05,0,0,-1,2,2,0,0,0,0/0
Zachary Aston-Reese,Blue,2024-11-15,Home,13:21,1,0,2,4,1,0,0,1,0/0
Yegor Chinakhov,Blue,2024-11-15,Home,15:07,0,1,-1,0,0,2,0,1,0/0
Justin Danforth,Blue,2024-11-15,Home,18:52,0,1,2,5,5,0,0,1,9/15
Adam Fantilli,Blue,2024-11-15,Home,15:34,0,1,-1,1,0,0,2,1,4/7
Sean Kuraly,Blue,2024-11-15,Home,10:57,0,0,1,1,2,2,0,0,4/9
Kevin Labanc,Blue,2024-11-15,Home,11:18,0,1,1,0,1,0,0,0,0/1
Kirill Marchenko,Blue,2024-11-15,Home,16:34,0,1,2,3,0,0,0,3,0/0
Sean Monahan,Blue,2024-11-15,Home,19:09,0,2,2,2,0,0,0,3,12/20
Mathieu Olivier,Blue,2024-11-15,Home,11:23,1,0,1,2,2,0,0,0,0/1
Mikael Pyyhtia,Blue,2024-11-15,Home,13:09,0,0,0,0,1,0,0,1,0/0
Cole Sillinger,Blue,2024-11-15,Home,17:18,1,0,0,4,1,0,0,0,2/6
Dmitri Voronkov,Blue,2024-11-15,Home,14:21,1,1,2,5,1,0,0,1,0/0
Jake Christiansen,Blue,2024-11-15,Home,16:42,0,1,1,1,4,2,0,0,0/0
Dante Fabbro,Blue,2024-11-15,Home,16:16,0,1,1,2,0,2,1,2,0/0
Jordan Harris,Blue,2024-11-15,Home,15:12,0,0,1,1,3,0,0,0,0/0
Ivan Provorov,Blue,2024-11-15,Home,22:11,0,1,3,1,2,0,0,0,0/0
Damon Severson,Blue,2024-11-15,Home,22:41,1,0,3,3,2,0,0,1,0/0
Zach Werenski,Blue,2024-11-15,Home,22:22,1,1,0,4,4,0,0,1,0/0
Zachary Aston-Reese,Blue,2024-11-16,Away,12:09,0,0,0,2,1,0,0,1,1/1
Yegor Chinakhov,Blue,2024-11-16,Away,14:12,0,0,-1,0,2,0,0,0,0/0
Justin Danforth,Blue,2024-11-16,Away,14:53,0,0,-2,1,0,0,0,0,7/12
Adam Fantilli,Blue,2024-11-16,Away,17:20,0,0,-1,3,0,2,0,1,2/9
