Player Name,Team,Date,Location,TOI,G,A,+/-,S,B,PM,TK,GV,FO
Ross Colton,Avalanche,2024-10-14,Home,21:07,0,0,-2,4,1,0,0,0,5/11
Ivan Ivan,Avalanche,2024-10-14,Home,08:42,0,0,0,1,1,0,0,0,2/6
Parker Kelly,Avalanche,2024-10-14,Home,14:51,0,0,0,0,0,0,0,2,10/21
Joel Kiviranta,Avalanche,2024-10-14,Home,09:56,0,0,0,2,0,0,0,0,0/0
Nikolai Kovalenko,Avalanche,2024-10-14,Home,13:31,0,0,0,1,2,2,0,0,0/0
Nathan MacKinnon,Avalanche,2024-10-14,Home,23:00,0,1,-3,5,1,0,1,4,8/16
Casey Mittelstadt,Avalanche,2024-10-14,Home,20:02,1,0,-3,3,0,0,0,3,4/12
Logan O'Connor,Avalanche,2024-10-14,Home,17:23,0,0,0,2,1,2,0,0,0/1
Mikko Rantanen,Avalanche,2024-10-14,Home,22:27,0,0,-3,3,0,0,0,2,1/1
Calum Ritchie,Avalanche,2024-10-14,Home,13:07,1,0,-2,5,0,0,0,0,1/1
Chris Wagner,Avalanche,2024-10-14,Home,06:46,0,0,0,2,0,0,0,0,0/2
Miles Wood,Avalanche,2024-10-14,Home,14:15,0,0,-1,1,0,0,0,1,1/3
Samuel Girard,Avalanche,2024-10-14,Home,20:48,0,0,-2,0,1,0,0,2,0/0
Oliver Kylington,Avalanche,2024-10-14,Home,17:03,0,0,-1,0,4,0,0,1,0/0
John Ludvig,Avalanche,2024-10-14,Home,18:03,0,0,0,1,1,0,1,1,0/0
Cale Makar,Avalanche,2024-10-14,Home,22:26,0,1,-3,2,1,0,0,1,0/0
Sam Malinski,Avalanche,2024-10-14,Home,18:13,0,0,0,1,0,0,0,1,0/0
Josh Manson,Avalanche,2024-10-14,Home,17:42,0,1,-1,1,3,0,0,0,0/0
Ross Colton,Avalanche,2024-10-16,Home,19:36,1,0,-1,4,2,0,1,1,4/10
Ivan Ivan,Avalanche,2024-10-16,Home,06:29,0,0,-1,0,0,0,0,0,0/1
Parker Kelly,Avalanche,2024-10-16,Home,12:43,0,0,-1,1,1,2,1,1,4/13
Joel Kiviranta,Avalanche,2024-10-16,Home,11:10,0,0,0,0,0,0,0,0,0/0
Nikolai Kovalenko,Avalanche,2024-10-16,Home,13:03,0,0,-1,2,0,0,0,1,0/0
Nathan MacKinnon,Avalanche,2024-10-16,Home,23:48,0,2,-2,1,2,0,0,2,9/19
Casey Mittelstadt,Avalanche,2024-10-16,Home,21:33,0,0,-1,3,1,0,1,0,6/17
Logan O'Connor,Avalanche,2024-10-16,Home,18:46,0,0,0,0,0,0,0,1,0/0
Mikko Rantanen,Avalanche,2024-10-16,Home,21:45,1,2,-2,4,0,4,0,3,1/2
Calum Ritchie,Avalanche,2024-10-16,Home,13:45,0,0,-1,0,0,0,0,2,0/0
Matt Stienburg,Avalanche,2024-10-16,Home,04:36,0,0,-1,0,0,5,0,0,0/0
Miles Wood,Avalanche,2024-10-16,Home,12:46,0,0,0,1,0,0,0,1,0/0
Samuel Girard,Avalanche,2024-10-16,Home,23:34,0,0,0,0,4,0,0,2,0/0
Oliver Kylington,Avalanche,2024-10-16,Home,17:35,0,0,-1,0,2,2,0,0,0/0
Cale Makar,Avalanche,2024-10-16,Home,27:28,1,2,-2,2,0,0,2,2,0/0
Sam Malinski,Avalanche,2024-10-16,Home,13:07,0,0,-1,2,0,0,0,2,0/0
Josh Manson,Avalanche,2024-10-16,Home,19:18,0,0,0,3,1,0,1,2,0/0
Calvin de Haan,Avalanche,2024-10-16,Home,15:09,0,0,-1,2,2,0,0,0,0/0
Ross Colton,Avalanche,2024-10-18,Home,21:54,2,0,1,5,0,0,0,0,2/4
Ivan Ivan,Avalanche,2024-10-18,Home,08:24,0,0,0,4,1,0,0,0,0/0
Parker Kelly,Avalanche,2024-10-18,Home,16:14,0,0,-1,3,1,0,0,1,9/13
Joel Kiviranta,Avalanche,2024-10-18,Home,10:33,0,0,-1,0,1,0,0,0,2/2
Nikolai Kovalenko,Avalanche,2024-10-18,Home,13:43,0,1,-1,3,1,0,0,0,0/1
Nathan MacKinnon,Avalanche,2024-10-18,Home,23:48,1,1,1,9,0,2,0,3,10/15
Casey Mittelstadt,Avalanche,2024-10-18,Home,21:43,1,1,1,6,0,0,0,4,12/19
Logan O'Connor,Avalanche,2024-10-18,Home,16:19,0,0,-1,1,1,0,0,0,0/1
Mikko Rantanen,Avalanche,2024-10-18,Home,23:27,0,3,2,3,1,0,2,0,1/2
Calum Ritchie,Avalanche,2024-10-18,Home,13:18,0,0,0,1,0,0,0,0,0/2
Matt Stienburg,Avalanche,2024-10-18,Home,05:16,0,0,0,2,0,0,0,0,0/0
Miles Wood,Avalanche,2024-10-18,Home,14:53,0,0,-1,4,2,2,0,0,0/0
Samuel Girard,Avalanche,2024-10-18,Home,24:28,0,0,1,0,3,0,0,1,0/0
John Ludvig,Avalanche,2024-10-18,Home,11:51,0,0,-1,0,0,0,0,0,0/0
Cale Makar,Avalanche,2024-10-18,Home,24:45,0,1,0,4,4,2,2,1,0/0
Sam Malinski,Avalanche,2024-10-18,Home,18:01,0,0,1,1,1,0,1,2,0/0
Josh Manson,Avalanche,2024-10-18,Home,19:33,0,0,-2,1,3,0,0,3,0/0
Calvin de Haan,Avalanche,2024-10-18,Home,18:47,0,0,-1,2,4,0,0,0,0/0
Ross Colton,Avalanche,2024-10-20,Away,18:59,2,0,1,4,1,0,0,0,1/5
Ivan Ivan,Avalanche,2024-10-20,Away,10:47,0,0,1,1,0,0,0,2,3/3
Parker Kelly,Avalanche,2024-10-20,Away,13:48,0,0,0,0,1,0,0,0,4/14
Joel Kiviranta,Avalanche,2024-10-20,Away,11:23,1,0,2,1,0,0,0,2,2/3
Nikolai Kovalenko,Avalanche,2024-10-20,Away,15:22,0,0,0,0,1,0,0,1,0/0
Nathan MacKinnon,Avalanche,2024-10-20,Away,20:00,0,2,2,3,0,0,0,2,7/15
Casey Mittelstadt,Avalanche,2024-10-20,Away,16:48,0,0,0,1,1,0,0,0,15/22
Logan O'Connor,Avalanche,2024-10-20,Away,16:26,0,0,0,0,0,7,0,0,0/1
Mikko Rantanen,Avalanche,2024-10-20,Away,20:22,0,1,2,1,0,0,0,1,0/0
Calum Ritchie,Avalanche,2024-10-20,Away,10:49,0,0,0,0,0,0,0,1,0/0
Matt Stienburg,Avalanche,2024-10-20,Away,08:19,0,0,1,1,0,0,0,1,0/0
Miles Wood,Avalanche,2024-10-20,Away,12:12,0,0,0,1,2,2,0,0,0/0
Samuel Girard,Avalanche,2024-10-20,Away,22:32,0,1,2,1,2,0,0,3,0/0
John Ludvig,Avalanche,2024-10-20,Away,12:13,0,1,1,1,1,0,0,1,0/0
Cale Makar,Avalanche,2024-10-20,Away,25:41,1,2,2,2,1,0,0,2,0/0
Sam Malinski,Avalanche,2024-10-20,Away,16:38,0,0,0,2,1,0,0,0,0/0
Josh Manson,Avalanche,2024-10-20,Away,17:22,0,1,1,1,5,6,0,2,0/0
Calvin de Haan,Avalanche,2024-10-20,Away,22:01,0,0,0,2,2,2,0,1,0/0
Ross Colton,Avalanche,2024-10-22,Away,22:05,0,0,0,3,1,0,0,0,0/0
Ivan Ivan,Avalanche,2024-10-22,Away,11:39,0,1,2,1,1,0,0,1,2/5
Parker Kelly,Avalanche,2024-10-22,Away,15:18,0,0,-1,1,2,0,0,0,1/9
Joel Kiviranta,Avalanche,2024-10-22,Away,14:51,2,0,2,4,1,2,0,0,0/1
Nikolai Kovalenko,Avalanche,2024-10-22,Away,10:42,0,0,-1,0,0,0,0,0,0/0
Nathan MacKinnon,Avalanche,2024-10-22,Away,21:51,1,0,0,2,1,0,0,1,10/17
Casey Mittelstadt,Avalanche,2024-10-22,Away,17:53,0,1,0,0,0,0,0,1,7/22
Logan O'Connor,Avalanche,2024-10-22,Away,18:24,0,0,-1,4,1,0,1,0,1/1
Mikko Rantanen,Avalanche,2024-10-22,Away,21:04,0,0,0,3,1,0,0,0,0/1
Calum Ritchie,Avalanche,2024-10-22,Away,07:14,0,0,0,0,0,0,0,0,0/0
Matt Stienburg,Avalanche,2024-10-22,Away,06:00,0,0,1,0,1,0,0,1,0/0
Miles Wood,Avalanche,2024-10-22,Away,15:15,0,0,1,0,0,0,0,0,0/0
Samuel Girard,Avalanche,2024-10-22,Away,19:05,0,0,-1,0,2,0,0,3,0/0
Cale Makar,Avalanche,2024-10-22,Away,23:34,0,2,1,3,3,0,1,1,0/0
Sam Malinski,Avalanche,2024-10-22,Away,13:38,0,1,1,2,2,0,0,1,0/0
Josh Manson,Avalanche,2024-10-22,Away,18:40,0,0,-1,4,1,0,0,1,0/0
Devon Toews,Avalanche,2024-10-22,Away,23:09,0,0,1,0,1,0,1,1,0/0
Calvin de Haan,Avalanche,2024-10-22,Away,17:43,0,0,1,1,5,0,0,2,0/0
Ross Colton,Avalanche,2024-10-24,Away,11:07,1,0,0,3,0,0,0,0,0/1
Ivan Ivan,Avalanche,2024-10-24,Away,12:50,1,0,1,1,0,0,0,0,1/3
Parker Kelly,Avalanche,2024-10-24,Away,16:43,0,0,0,1,3,2,0,1,4/12
Joel Kiviranta,Avalanche,2024-10-24,Away,17:00,1,0,1,1,2,0,1,2,0/1
Nikolai Kovalenko,Avalanche,2024-10-24,Away,13:17,0,2,1,1,0,0,0,0,0/1
Nathan MacKinnon,Avalanche,2024-10-24,Away,20:57,0,1,1,3,1,0,0,1,5/13
Casey Mittelstadt,Avalanche,2024-10-24,Away,18:16,1,2,0,1,0,0,0,0,4/14
Logan O'Connor,Avalanche,2024-10-24,Away,14:41,0,0,0,1,0,0,0,1,1/7
Mikko Rantanen,Avalanche,2024-10-24,Away,21:29,0,2,1,0,2,0,0,2,0/1
Matt Stienburg,Avalanche,2024-10-24,Away,09:36,0,0,0,0,0,0,0,0,0/0
Chris Wagner,Avalanche,2024-10-24,Away,07:46,0,0,0,0,1,0,0,0,0/3
Miles Wood,Avalanche,2024-10-24,Away,14:57,0,0,1,2,0,0,0,1,1/1
Samuel Girard,Avalanche,2024-10-24,Away,22:47,0,0,0,1,2,0,0,1,0/0
Cale Makar,Avalanche,2024-10-24,Away,22:36,1,0,1,6,2,0,0,1,0/0
Sam Malinski,Avalanche,2024-10-24,Away,14:40,0,1,1,1,3,0,0,0,0/0
Josh Manson,Avalanche,2024-10-24,Away,19:53,0,0,0,0,1,4,1,1,0/0
Devon Toews,Avalanche,2024-10-24,Away,18:48,0,0,1,3,0,0,0,0,0/0
Calvin de Haan,Avalanche,2024-10-24,Away,16:48,0,0,1,1,3,0,0,1,0/0
Ross Colton,Avalanche,2024-10-27,Home,22:24,1,0,1,6,2,0,1,3,0/0
Ivan Ivan,Avalanche,2024-10-27,Home,08:34,0,0,0,2,0,0,0,1,0/2
Parker Kelly,Avalanche,2024-10-27,Home,11:10,0,0,0,1,1,0,0,2,3/7
Joel Kiviranta,Avalanche,2024-10-27,Home,10:42,0,0,-1,0,0,0,0,0,0/0
Nikolai Kovalenko,Avalanche,2024-10-27,Home,14:10,1,0,1,1,0,0,0,1,0/0
Nathan MacKinnon,Avalanche,2024-10-27,Home,23:14,1,1,1,5,0,0,1,0,12/20
Casey Mittelstadt,Avalanche,2024-10-27,Home,19:11,0,3,1,3,0,0,0,1,6/16
Logan O'Connor,Avalanche,2024-10-27,Home,18:28,1,0,0,2,0,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-10-27,Home,23:13,0,1,1,5,2,2,0,1,2/5
Matt Stienburg,Avalanche,2024-10-27,Home,07:36,0,0,0,0,0,0,0,0,0/0
Chris Wagner,Avalanche,2024-10-27,Home,08:06,0,0,0,2,1,0,0,0,2/4
Miles Wood,Avalanche,2024-10-27,Home,13:18,0,0,0,2,0,0,0,1,0/0
Samuel Girard,Avalanche,2024-10-27,Home,18:56,0,2,2,0,0,0,0,2,0/0
Cale Makar,Avalanche,2024-10-27,Home,21:46,0,1,-1,1,2,0,0,1,0/0
Sam Malinski,Avalanche,2024-10-27,Home,15:39,0,0,0,0,1,0,1,0,0/0
Josh Manson,Avalanche,2024-10-27,Home,20:22,1,0,1,1,0,0,1,1,0/0
Devon Toews,Avalanche,2024-10-27,Home,22:34,0,0,0,1,0,0,0,0,0/0
Calvin de Haan,Avalanche,2024-10-27,Home,19:03,0,0,0,0,1,0,0,0,0/0
Ross Colton,Avalanche,2024-10-28,Home,15:00,0,0,-1,3,1,0,0,0,0/0
Ivan Ivan,Avalanche,2024-10-28,Home,11:14,0,0,-2,1,0,0,0,0,2/4
Parker Kelly,Avalanche,2024-10-28,Home,12:00,0,0,0,1,1,0,0,0,7/9
Joel Kiviranta,Avalanche,2024-10-28,Home,14:47,0,0,0,1,1,0,1,0,1/1
Nikolai Kovalenko,Avalanche,2024-10-28,Home,17:10,0,0,-1,1,1,0,0,2,0/0
Nathan MacKinnon,Avalanche,2024-10-28,Home,24:57,1,0,-4,1,1,0,0,4,7/15
Casey Mittelstadt,Avalanche,2024-10-28,Home,21:55,1,0,-1,5,0,0,0,0,6/12
Logan O'Connor,Avalanche,2024-10-28,Home,16:12,0,1,1,1,3,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-10-28,Home,25:13,0,0,-4,0,3,0,1,0,6/9
Matt Stienburg,Avalanche,2024-10-28,Home,03:14,0,0,0,0,0,0,0,1,0/0
Chris Wagner,Avalanche,2024-10-28,Home,05:11,0,0,-1,0,0,0,0,0,3/6
Miles Wood,Avalanche,2024-10-28,Home,14:38,0,0,0,2,3,2,1,1,0/0
Samuel Girard,Avalanche,2024-10-28,Home,20:19,0,0,-1,1,0,2,0,3,0/0
Cale Makar,Avalanche,2024-10-28,Home,26:17,0,1,-4,4,0,0,1,1,0/0
Sam Malinski,Avalanche,2024-10-28,Home,13:58,0,1,1,2,1,0,1,1,0/0
Josh Manson,Avalanche,2024-10-28,Home,15:24,0,0,0,0,0,0,2,2,0/0
Devon Toews,Avalanche,2024-10-28,Home,22:10,0,0,-1,1,1,0,1,1,0/0
Calvin de Haan,Avalanche,2024-10-28,Home,16:26,0,0,1,2,1,2,0,1,0/0
Ivan Ivan,Avalanche,2024-10-30,Home,18:11,1,0,-2,6,0,0,0,0,0/0
Parker Kelly,Avalanche,2024-10-30,Home,15:00,0,0,-3,2,1,0,0,0,4/11
Joel Kiviranta,Avalanche,2024-10-30,Home,15:22,0,0,1,3,2,0,0,1,0/0
Nikolai Kovalenko,Avalanche,2024-10-30,Home,12:06,0,0,-2,0,0,0,1,0,0/2
Nathan MacKinnon,Avalanche,2024-10-30,Home,24:58,0,2,0,2,3,0,0,2,5/15
Casey Mittelstadt,Avalanche,2024-10-30,Home,21:39,0,0,-1,3,1,0,0,1,3/8
Logan O'Connor,Avalanche,2024-10-30,Home,17:34,0,0,0,0,1,0,0,1,1/1
Mikko Rantanen,Avalanche,2024-10-30,Home,24:37,0,1,0,2,0,2,0,0,1/1
Matt Stienburg,Avalanche,2024-10-30,Home,04:06,0,0,-1,1,1,17,0,0,0/0
T.J. Tynan,Avalanche,2024-10-30,Home,08:36,0,0,-1,1,0,0,0,0,1/3
Chris Wagner,Avalanche,2024-10-30,Home,11:39,0,0,-2,2,2,5,0,0,4/6
Samuel Girard,Avalanche,2024-10-30,Home,19:58,0,0,0,0,1,0,0,0,0/0
Oliver Kylington,Avalanche,2024-10-30,Home,05:31,0,0,-2,0,0,0,0,0,0/0
Cale Makar,Avalanche,2024-10-30,Home,25:30,1,1,0,6,0,0,0,0,0/0
Sam Malinski,Avalanche,2024-10-30,Home,13:47,0,0,-2,1,1,0,0,1,0/0
Josh Manson,Avalanche,2024-10-30,Home,15:44,0,0,-2,1,2,0,0,1,0/0
Devon Toews,Avalanche,2024-10-30,Home,23:36,0,0,-2,3,0,0,0,1,0/0
Calvin de Haan,Avalanche,2024-10-30,Home,14:50,0,0,-2,2,0,0,0,1,0/0
Ivan Ivan,Avalanche,2024-11-02,Away,17:52,0,0,-2,1,0,2,1,1,0/0
Parker Kelly,Avalanche,2024-11-02,Away,13:52,0,0,0,4,1,0,0,0,5/10
Joel Kiviranta,Avalanche,2024-11-02,Away,15:45,0,0,0,3,0,2,1,0,0/0
Nikolai Kovalenko,Avalanche,2024-11-02,Away,12:25,0,0,0,0,0,0,1,3,0/0
Nathan MacKinnon,Avalanche,2024-11-02,Away,22:32,1,1,-1,6,1,0,0,5,15/27
Casey Mittelstadt,Avalanche,2024-11-02,Away,21:55,0,1,-2,2,1,0,0,0,5/11
Logan O'Connor,Avalanche,2024-11-02,Away,16:13,0,0,-1,1,0,0,1,0,1/2
Nikita Prishchepov,Avalanche,2024-11-02,Away,13:30,0,0,0,2,0,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-11-02,Away,26:20,0,0,-1,3,0,0,0,3,0/6
T.J. Tynan,Avalanche,2024-11-02,Away,08:15,0,0,0,0,2,0,0,1,1/2
Chris Wagner,Avalanche,2024-11-02,Away,08:36,0,0,0,1,2,0,0,0,4/5
Samuel Girard,Avalanche,2024-11-02,Away,23:09,0,0,0,3,4,0,1,1,0/0
Oliver Kylington,Avalanche,2024-11-02,Away,04:27,0,0,0,0,0,0,0,0,0/0
John Ludvig,Avalanche,2024-11-02,Away,11:32,0,0,0,1,0,2,0,0,0/0
Cale Makar,Avalanche,2024-11-02,Away,26:38,1,1,-1,3,3,0,3,2,0/0
Sam Malinski,Avalanche,2024-11-02,Away,15:57,0,0,0,0,0,0,1,2,0/0
Josh Manson,Avalanche,2024-11-02,Away,16:59,0,0,-1,0,1,0,2,3,0/0
Devon Toews,Avalanche,2024-11-02,Away,23:09,0,1,-2,0,1,0,0,2,0/0
Ivan Ivan,Avalanche,2024-11-05,Home,12:17,1,0,0,1,1,0,0,2,0/0
Parker Kelly,Avalanche,2024-11-05,Home,14:09,0,0,-1,2,6,0,0,1,5/8
Joel Kiviranta,Avalanche,2024-11-05,Home,13:34,0,0,-1,2,2,2,0,0,0/0
Nikolai Kovalenko,Avalanche,2024-11-05,Home,11:34,1,1,0,1,2,0,0,1,0/0
Artturi Lehkonen,Avalanche,2024-11-05,Home,22:25,1,1,0,4,2,0,0,1,0/0
Nathan MacKinnon,Avalanche,2024-11-05,Home,24:21,0,5,3,4,1,0,0,1,9/14
Casey Mittelstadt,Avalanche,2024-11-05,Home,19:18,0,1,0,1,0,2,0,2,3/15
Logan O'Connor,Avalanche,2024-11-05,Home,14:57,0,0,0,1,2,0,0,0,0/1
Nikita Prishchepov,Avalanche,2024-11-05,Home,07:26,0,0,1,0,0,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-11-05,Home,23:55,2,0,1,3,0,0,2,0,1/4
T.J. Tynan,Avalanche,2024-11-05,Home,07:32,0,0,0,1,0,0,0,1,0/0
Chris Wagner,Avalanche,2024-11-05,Home,09:04,1,0,0,3,0,0,0,0,4/6
Samuel Girard,Avalanche,2024-11-05,Home,20:21,0,1,3,2,1,2,0,1,0/0
Cale Makar,Avalanche,2024-11-05,Home,15:07,0,2,0,3,2,0,0,2,0/0
Sam Malinski,Avalanche,2024-11-05,Home,19:19,0,0,-2,2,2,0,0,0,0/0
Josh Manson,Avalanche,2024-11-05,Home,20:33,0,1,3,0,3,0,0,1,0/0
Devon Toews,Avalanche,2024-11-05,Home,23:51,0,0,-1,1,2,0,0,3,0/0
Calvin de Haan,Avalanche,2024-11-05,Home,15:17,0,0,-1,1,0,0,0,2,0/0
Ivan Ivan,Avalanche,2024-11-07,Away,10:35,0,0,0,0,1,0,0,0,0/3
Parker Kelly,Avalanche,2024-11-07,Away,13:29,0,0,0,1,0,0,2,0,6/15
Joel Kiviranta,Avalanche,2024-11-07,Away,14:39,0,0,-1,1,1,0,0,1,0/0
Nikolai Kovalenko,Avalanche,2024-11-07,Away,12:27,0,0,0,1,2,0,0,0,0/0
Artturi Lehkonen,Avalanche,2024-11-07,Away,25:11,0,0,0,2,2,2,0,0,0/0
Nathan MacKinnon,Avalanche,2024-11-07,Away,24:29,0,0,0,4,0,0,0,1,7/17
Casey Mittelstadt,Avalanche,2024-11-07,Away,17:59,0,0,-1,2,0,0,1,0,6/13
Logan O'Connor,Avalanche,2024-11-07,Away,16:12,0,0,-1,2,1,0,0,0,0/0
Nikita Prishchepov,Avalanche,2024-11-07,Away,06:49,0,0,0,1,0,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-11-07,Away,23:55,0,0,0,3,2,0,1,3,4/6
T.J. Tynan,Avalanche,2024-11-07,Away,09:11,0,0,0,2,1,0,0,0,1/2
Chris Wagner,Avalanche,2024-11-07,Away,06:30,0,0,0,4,0,0,0,0,2/3
Samuel Girard,Avalanche,2024-11-07,Away,21:04,0,0,-1,3,4,0,1,1,0/0
Cale Makar,Avalanche,2024-11-07,Away,25:16,0,0,0,2,1,0,0,2,0/0
Sam Malinski,Avalanche,2024-11-07,Away,17:13,0,0,0,2,0,0,2,3,0/0
Josh Manson,Avalanche,2024-11-07,Away,18:37,0,0,-1,0,3,0,1,2,0/0
Devon Toews,Avalanche,2024-11-07,Away,20:42,0,0,0,3,0,2,1,0,0/0
Calvin de Haan,Avalanche,2024-11-07,Away,14:33,0,0,0,2,1,0,0,1,0/0
Ivan Ivan,Avalanche,2024-11-09,Home,12:53,0,0,0,0,0,0,0,1,0/0
Parker Kelly,Avalanche,2024-11-09,Home,11:53,0,0,0,0,0,0,1,0,3/15
Joel Kiviranta,Avalanche,2024-11-09,Home,12:57,0,0,-1,2,0,0,0,1,0/1
Nikolai Kovalenko,Avalanche,2024-11-09,Home,11:57,0,0,0,2,1,0,1,0,0/0
Artturi Lehkonen,Avalanche,2024-11-09,Home,26:10,1,1,3,5,0,0,0,0,0/0
Nathan MacKinnon,Avalanche,2024-11-09,Home,26:19,1,3,3,7,0,0,1,0,11/22
Casey Mittelstadt,Avalanche,2024-11-09,Home,18:58,0,1,0,1,0,0,0,1,7/17
Logan O'Connor,Avalanche,2024-11-09,Home,12:35,0,0,0,0,1,0,0,1,0/0
Nikita Prishchepov,Avalanche,2024-11-09,Home,05:35,0,0,-1,0,1,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-11-09,Home,25:02,2,1,3,4,0,2,1,0,5/5
T.J. Tynan,Avalanche,2024-11-09,Home,07:21,0,0,-1,0,1,2,0,0,1/4
Chris Wagner,Avalanche,2024-11-09,Home,05:31,0,0,-1,0,1,0,0,0,0/3
Samuel Girard,Avalanche,2024-11-09,Home,21:57,0,1,-1,1,1,0,0,3,0/0
John Ludvig,Avalanche,2024-11-09,Home,09:51,0,1,0,0,1,2,0,0,0/0
Cale Makar,Avalanche,2024-11-09,Home,25:12,1,0,2,4,1,0,3,0,0/0
Sam Malinski,Avalanche,2024-11-09,Home,15:54,1,0,1,1,2,2,0,0,0/0
Josh Manson,Avalanche,2024-11-09,Home,16:29,0,0,0,0,0,0,1,1,0/0
Devon Toews,Avalanche,2024-11-09,Home,26:15,0,1,2,2,1,0,1,1,0/0
Ivan Ivan,Avalanche,2024-11-11,Home,14:20,0,0,0,3,0,0,0,1,0/0
Parker Kelly,Avalanche,2024-11-11,Home,14:52,0,0,-1,1,1,0,0,0,3/9
Joel Kiviranta,Avalanche,2024-11-11,Home,15:37,0,1,2,1,0,2,0,1,0/0
Nikolai Kovalenko,Avalanche,2024-11-11,Home,11:12,0,0,0,2,2,0,1,0,0/0
Artturi Lehkonen,Avalanche,2024-11-11,Home,24:31,0,0,-1,1,1,0,0,4,0/0
Nathan MacKinnon,Avalanche,2024-11-11,Home,24:29,0,1,1,5,0,0,0,3,6/14
Casey Mittelstadt,Avalanche,2024-11-11,Home,18:16,0,0,-1,3,1,0,0,1,6/19
Logan O'Connor,Avalanche,2024-11-11,Home,18:11,0,0,1,4,0,0,0,1,0/0
Nikita Prishchepov,Avalanche,2024-11-11,Home,06:02,0,0,0,0,0,0,0,0,0/0
Mikko Rantanen,Avalanche,2024-11-11,Home,23:42,1,0,0,4,3,2,2,0,6/8
T.J. Tynan,Avalanche,2024-11-11,Home,05:55,0,1,1,0,0,0,0,1,0/0
Chris Wagner,Avalanche,2024-11-11,Home,07:14,0,0,0,1,1,0,0,0,4/6
